1,1,0,[1],[0]
14,25,0,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
15,25,2,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
16,25,2,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
17,25,0,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
18,25,2,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
19,25,5,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
20,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
21,25,0,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
22,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
23,25,8,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
24,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
25,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
26,25,3,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
27,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
28,25,4,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
29,25,11,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
30,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
31,25,3,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
32,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
33,25,0,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
34,25,6,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
35,25,2,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
36,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
37,25,3,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
38,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
39,25,3,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
40,25,4,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
41,25,4,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
42,25,2,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
43,25,0,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
44,25,3,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
45,25,4,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
46,25,2,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
47,25,0,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
48,25,4,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
49,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
50,25,2,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
51,25,2,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
52,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
53,25,6,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
54,25,4,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
55,25,3,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
56,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
57,25,2,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
58,25,4,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
59,25,10,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
60,25,2,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
61,25,3,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
62,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
63,25,0,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
64,25,2,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
65,25,3,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
66,25,3,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
67,25,7,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
68,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
69,25,4,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
70,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
71,25,7,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
72,25,2,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
73,25,13,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
74,25,4,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
75,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
76,25,9,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
77,25,3,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
78,25,3,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
79,25,0,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
80,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
81,25,2,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
82,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
83,25,4,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
84,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
85,25,2,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
86,25,5,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
87,25,2,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
88,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
89,25,3,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
90,25,1,[5, 6, 7, 9, 10, 13, 14, 17, 21, 33, 43, 47, 63, 79, 116, 236, 331, 333, 339, 343, 369, 373, 405, 657, 699],[1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0]
