1,1,0,[1],[0]
2,14,17,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
3,14,5,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
4,1,0,[4],[0]
5,14,0,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
6,14,0,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
7,14,5,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
8,14,1,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
9,14,0,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
10,14,6,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
11,14,3,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
12,14,6,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
13,14,11,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
14,14,0,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
15,14,2,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
16,14,2,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
17,5,0,[17, 52, 602, 907, 1797],[1, 0, 0, 1, 0]
18,14,2,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
19,14,18,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
20,14,1,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
21,14,7,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
22,14,12,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
23,14,0,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
24,14,1,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
25,14,7,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
26,14,3,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
27,14,1,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
28,14,4,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
29,14,0,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
30,14,7,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
31,14,11,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
32,14,7,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
33,14,1,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
34,14,19,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
35,14,7,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
36,14,7,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
37,14,12,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
38,14,8,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
39,14,3,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
40,14,4,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
41,14,3,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
42,14,7,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
43,14,16,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
44,14,3,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
45,14,4,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
46,14,8,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
47,14,10,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
48,14,4,[5, 6, 9, 14, 23, 29, 49, 76, 94, 184, 895, 913, 919, 1809],[1, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 1, 0]
