1,1,0,[1]
47,26,29,[451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13]
48,26,25,[11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48]
49,26,25,[14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49]
50,26,27,[445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7]
51,26,27,[6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9]
52,26,25,[17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52]
53,26,34,[445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7]
54,26,26,[449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11]
55,26,28,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
56,26,26,[451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13]
57,26,27,[451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13]
58,26,32,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
59,26,30,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
60,26,27,[445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7]
61,26,32,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
62,26,27,[9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14]
63,26,25,[13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63]
64,26,27,[445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7]
65,26,28,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
66,26,28,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
67,26,31,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
68,26,27,[7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10]
69,26,29,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
70,26,26,[9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14]
71,26,30,[17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52]
72,26,27,[445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7]
73,26,28,[451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13]
74,26,29,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
75,26,26,[451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13]
76,26,31,[445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7]
77,26,28,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
78,26,28,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
79,26,34,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
80,26,26,[451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13]
81,26,27,[445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7]
82,26,30,[445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7]
83,26,29,[9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14]
84,26,26,[9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14]
85,26,27,[451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13]
86,26,27,[449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11]
87,26,27,[7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10]
88,26,26,[455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17]
89,26,27,[11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48]
90,26,26,[451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13]
91,26,27,[6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9]
92,26,27,[6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9]
93,26,36,[7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10]
94,26,25,[49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94]
95,26,27,[6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9]
96,26,26,[451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13]
97,26,30,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
98,26,28,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
99,26,26,[455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17]
100,26,26,[9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14]
101,26,27,[10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25]
102,26,27,[451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13]
103,26,29,[9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14]
104,26,35,[7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10]
105,26,28,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
106,26,29,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
107,26,29,[6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9]
108,26,26,[451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13]
109,26,33,[9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14]
110,26,28,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
111,26,27,[449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11]
112,26,28,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
113,26,27,[11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48]
114,26,27,[6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9]
115,26,27,[449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11]
116,26,27,[9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14]
117,26,35,[7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10]
118,26,33,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
119,26,27,[6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9]
120,26,26,[9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14]
121,26,27,[451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13]
122,26,26,[13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63]
123,26,29,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
124,26,28,[445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7]
125,26,28,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
126,26,28,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
127,26,35,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
128,26,26,[9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14]
129,26,27,[10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25]
130,26,27,[6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9]
131,26,30,[445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7]
132,26,28,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
133,26,29,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
134,26,30,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
135,26,26,[9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14]
136,26,31,[445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7]
137,26,28,[9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14]
138,26,27,[449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11]
139,26,33,[449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11]
140,26,28,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
141,26,28,[445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7]
142,26,29,[451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13]
143,26,27,[6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9]
144,26,26,[9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14]
145,26,36,[7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10]
146,26,27,[451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13]
147,26,26,[455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17]
148,26,31,[449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11]
149,26,30,[6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9]
150,26,28,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
151,26,29,[445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7]
152,26,26,[10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25]
153,26,31,[445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7]
154,26,27,[6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9]
155,26,27,[7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10]
156,26,27,[6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9]
157,26,32,[7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10]
158,26,28,[445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7]
159,26,27,[451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6, 5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13]
160,26,28,[5, 443, 881, 1319, 1757, 258, 48, 11, 449, 887, 1325, 63, 13, 451, 52, 17, 455, 25, 10, 7, 445, 94, 49, 14, 9, 6]
