1,1,0,[1]
2,4,7,[335, 72, 12, 7]
3,4,12,[7, 335, 72, 12]
4,1,0,[4]
5,4,8,[7, 335, 72, 12]
6,4,9,[7, 335, 72, 12]
7,4,3,[335, 72, 12, 7]
8,4,10,[7, 335, 72, 12]
9,4,10,[7, 335, 72, 12]
10,4,4,[335, 72, 12, 7]
11,4,15,[7, 335, 72, 12]
12,4,3,[7, 335, 72, 12]
13,4,6,[7, 335, 72, 12]
14,4,11,[7, 335, 72, 12]
15,4,11,[7, 335, 72, 12]
16,4,11,[7, 335, 72, 12]
17,4,10,[7, 335, 72, 12]
18,4,11,[7, 335, 72, 12]
19,3,2,[347, 675, 19]
20,4,11,[7, 335, 72, 12]
21,4,5,[335, 72, 12, 7]
22,4,7,[7, 335, 72, 12]
23,4,9,[7, 335, 72, 12]
24,4,11,[7, 335, 72, 12]
25,4,5,[335, 72, 12, 7]
26,4,12,[7, 335, 72, 12]
27,4,11,[7, 335, 72, 12]
28,4,16,[7, 335, 72, 12]
29,4,13,[7, 335, 72, 12]
30,4,5,[335, 72, 12, 7]
31,4,8,[7, 335, 72, 12]
32,4,5,[335, 72, 12, 7]
33,4,12,[7, 335, 72, 12]
34,3,3,[347, 675, 19]
35,4,4,[7, 335, 72, 12]
36,4,5,[335, 72, 12, 7]
37,4,14,[7, 335, 72, 12]
38,4,6,[335, 72, 12, 7]
39,4,12,[7, 335, 72, 12]
40,4,16,[7, 335, 72, 12]
41,4,15,[7, 335, 72, 12]
42,4,4,[7, 335, 72, 12]
43,4,6,[7, 335, 72, 12]
44,4,12,[7, 335, 72, 12]
45,4,16,[7, 335, 72, 12]
46,4,6,[335, 72, 12, 7]
47,4,13,[7, 335, 72, 12]
48,4,16,[7, 335, 72, 12]
49,4,12,[7, 335, 72, 12]
50,4,4,[7, 335, 72, 12]
51,4,12,[7, 335, 72, 12]
52,4,11,[7, 335, 72, 12]
53,4,14,[7, 335, 72, 12]
54,4,16,[7, 335, 72, 12]
55,4,12,[7, 335, 72, 12]
56,4,7,[7, 335, 72, 12]
57,4,8,[7, 335, 72, 12]
58,4,9,[7, 335, 72, 12]
59,4,14,[7, 335, 72, 12]
60,4,4,[7, 335, 72, 12]
61,4,15,[7, 335, 72, 12]
62,4,13,[7, 335, 72, 12]
63,4,7,[7, 335, 72, 12]
64,4,4,[7, 335, 72, 12]
65,4,12,[7, 335, 72, 12]
66,4,12,[7, 335, 72, 12]
67,4,14,[7, 335, 72, 12]
68,4,6,[335, 72, 12, 7]
69,4,13,[7, 335, 72, 12]
70,4,12,[7, 335, 72, 12]
71,4,15,[7, 335, 72, 12]
72,4,3,[12, 7, 335, 72]
73,4,14,[7, 335, 72, 12]
74,4,13,[7, 335, 72, 12]
75,4,7,[7, 335, 72, 12]
76,4,10,[7, 335, 72, 12]
77,4,12,[7, 335, 72, 12]
78,4,12,[7, 335, 72, 12]
79,4,18,[7, 335, 72, 12]
80,4,7,[7, 335, 72, 12]
81,4,4,[7, 335, 72, 12]
82,4,7,[7, 335, 72, 12]
83,4,14,[7, 335, 72, 12]
84,4,12,[7, 335, 72, 12]
