1,1,0,[1]
2,11,13,[8, 6, 5, 406, 38, 21, 10, 7, 408, 26, 15]
3,11,13,[8, 6, 5, 406, 38, 21, 10, 7, 408, 26, 15]
4,1,0,[4]
5,11,10,[406, 38, 21, 10, 7, 408, 26, 15, 8, 6, 5]
6,11,10,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
7,11,10,[408, 26, 15, 8, 6, 5, 406, 38, 21, 10, 7]
8,11,10,[6, 5, 406, 38, 21, 10, 7, 408, 26, 15, 8]
9,11,11,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
10,11,10,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
11,11,17,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
12,11,11,[408, 26, 15, 8, 6, 5, 406, 38, 21, 10, 7]
13,11,17,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
14,11,12,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
15,11,10,[8, 6, 5, 406, 38, 21, 10, 7, 408, 26, 15]
16,11,11,[6, 5, 406, 38, 21, 10, 7, 408, 26, 15, 8]
17,11,13,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
18,11,11,[6, 5, 406, 38, 21, 10, 7, 408, 26, 15, 8]
19,2,1,[420, 19]
20,11,12,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
21,11,10,[10, 7, 408, 26, 15, 8, 6, 5, 406, 38, 21]
22,11,18,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
23,11,15,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
24,11,12,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
25,11,11,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
26,11,10,[15, 8, 6, 5, 406, 38, 21, 10, 7, 408, 26]
27,11,12,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
28,11,18,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
29,11,14,[408, 26, 15, 8, 6, 5, 406, 38, 21, 10, 7]
30,11,11,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
31,11,15,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
32,11,11,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
33,11,13,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
34,2,2,[420, 19]
35,11,12,[408, 26, 15, 8, 6, 5, 406, 38, 21, 10, 7]
36,11,11,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
37,11,14,[6, 5, 406, 38, 21, 10, 7, 408, 26, 15, 8]
38,11,10,[21, 10, 7, 408, 26, 15, 8, 6, 5, 406, 38]
39,11,12,[6, 5, 406, 38, 21, 10, 7, 408, 26, 15, 8]
40,11,18,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
41,11,13,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
42,11,12,[408, 26, 15, 8, 6, 5, 406, 38, 21, 10, 7]
43,11,13,[8, 6, 5, 406, 38, 21, 10, 7, 408, 26, 15]
44,11,11,[8, 6, 5, 406, 38, 21, 10, 7, 408, 26, 15]
45,11,18,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
46,11,12,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
47,2,3,[420, 19]
48,11,18,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
49,11,13,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
50,11,12,[408, 26, 15, 8, 6, 5, 406, 38, 21, 10, 7]
51,11,13,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
52,11,14,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
53,11,16,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
54,11,18,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
55,11,12,[6, 5, 406, 38, 21, 10, 7, 408, 26, 15, 8]
56,11,18,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
57,11,19,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
58,11,16,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
59,11,13,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
60,11,12,[408, 26, 15, 8, 6, 5, 406, 38, 21, 10, 7]
61,11,17,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
62,11,14,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
63,11,18,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
64,11,12,[408, 26, 15, 8, 6, 5, 406, 38, 21, 10, 7]
65,11,12,[6, 5, 406, 38, 21, 10, 7, 408, 26, 15, 8]
66,11,12,[6, 5, 406, 38, 21, 10, 7, 408, 26, 15, 8]
67,11,17,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
68,11,11,[10, 7, 408, 26, 15, 8, 6, 5, 406, 38, 21]
69,11,11,[15, 8, 6, 5, 406, 38, 21, 10, 7, 408, 26]
70,11,13,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
71,11,14,[6, 5, 406, 38, 21, 10, 7, 408, 26, 15, 8]
72,11,12,[408, 26, 15, 8, 6, 5, 406, 38, 21, 10, 7]
73,11,15,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
74,11,13,[6, 5, 406, 38, 21, 10, 7, 408, 26, 15, 8]
75,11,18,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
76,11,16,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
77,11,12,[6, 5, 406, 38, 21, 10, 7, 408, 26, 15, 8]
78,11,12,[6, 5, 406, 38, 21, 10, 7, 408, 26, 15, 8]
79,11,13,[6, 5, 406, 38, 21, 10, 7, 408, 26, 15, 8]
80,11,18,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
81,11,12,[408, 26, 15, 8, 6, 5, 406, 38, 21, 10, 7]
82,11,14,[8, 6, 5, 406, 38, 21, 10, 7, 408, 26, 15]
83,11,12,[15, 8, 6, 5, 406, 38, 21, 10, 7, 408, 26]
84,11,13,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
85,11,19,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
86,11,19,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
87,11,12,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
88,11,14,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
89,11,12,[10, 7, 408, 26, 15, 8, 6, 5, 406, 38, 21]
90,11,18,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
91,11,13,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
92,11,13,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
93,2,3,[420, 19]
94,11,14,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
95,11,13,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
96,11,18,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
97,11,16,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
98,11,12,[6, 5, 406, 38, 21, 10, 7, 408, 26, 15, 8]
99,11,14,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
100,11,13,[5, 406, 38, 21, 10, 7, 408, 26, 15, 8, 6]
101,2,5,[420, 19]
102,11,19,[7, 408, 26, 15, 8, 6, 5, 406, 38, 21, 10]
103,2,3,[420, 19]
