1,1,0,[1]
2,7,18,[7, 274, 139, 406, 38, 21, 10]
3,7,14,[7, 274, 139, 406, 38, 21, 10]
4,1,0,[4]
5,7,9,[7, 274, 139, 406, 38, 21, 10]
6,7,10,[7, 274, 139, 406, 38, 21, 10]
7,7,6,[274, 139, 406, 38, 21, 10, 7]
8,7,11,[7, 274, 139, 406, 38, 21, 10]
9,7,11,[7, 274, 139, 406, 38, 21, 10]
10,7,6,[7, 274, 139, 406, 38, 21, 10]
11,7,11,[274, 139, 406, 38, 21, 10, 7]
12,7,7,[274, 139, 406, 38, 21, 10, 7]
13,7,14,[7, 274, 139, 406, 38, 21, 10]
14,7,12,[7, 274, 139, 406, 38, 21, 10]
15,7,12,[7, 274, 139, 406, 38, 21, 10]
16,7,12,[7, 274, 139, 406, 38, 21, 10]
17,7,17,[7, 274, 139, 406, 38, 21, 10]
18,7,12,[7, 274, 139, 406, 38, 21, 10]
19,7,15,[7, 274, 139, 406, 38, 21, 10]
20,7,12,[7, 274, 139, 406, 38, 21, 10]
21,7,6,[10, 7, 274, 139, 406, 38, 21]
22,7,15,[7, 274, 139, 406, 38, 21, 10]
23,7,9,[7, 274, 139, 406, 38, 21, 10]
24,7,12,[7, 274, 139, 406, 38, 21, 10]
25,7,7,[7, 274, 139, 406, 38, 21, 10]
26,7,13,[7, 274, 139, 406, 38, 21, 10]
27,7,12,[7, 274, 139, 406, 38, 21, 10]
28,7,12,[274, 139, 406, 38, 21, 10, 7]
29,7,10,[21, 10, 7, 274, 139, 406, 38]
30,7,7,[7, 274, 139, 406, 38, 21, 10]
31,7,11,[7, 274, 139, 406, 38, 21, 10]
32,7,7,[7, 274, 139, 406, 38, 21, 10]
33,7,13,[7, 274, 139, 406, 38, 21, 10]
34,7,16,[7, 274, 139, 406, 38, 21, 10]
35,7,8,[274, 139, 406, 38, 21, 10, 7]
36,7,7,[7, 274, 139, 406, 38, 21, 10]
37,7,14,[7, 274, 139, 406, 38, 21, 10]
38,7,6,[21, 10, 7, 274, 139, 406, 38]
39,7,13,[7, 274, 139, 406, 38, 21, 10]
40,7,12,[274, 139, 406, 38, 21, 10, 7]
41,7,17,[7, 274, 139, 406, 38, 21, 10]
42,7,8,[274, 139, 406, 38, 21, 10, 7]
43,7,8,[21, 10, 7, 274, 139, 406, 38]
44,7,13,[7, 274, 139, 406, 38, 21, 10]
45,7,12,[274, 139, 406, 38, 21, 10, 7]
46,7,8,[7, 274, 139, 406, 38, 21, 10]
47,7,18,[7, 274, 139, 406, 38, 21, 10]
48,7,12,[274, 139, 406, 38, 21, 10, 7]
49,7,13,[7, 274, 139, 406, 38, 21, 10]
50,7,8,[274, 139, 406, 38, 21, 10, 7]
51,7,13,[7, 274, 139, 406, 38, 21, 10]
52,7,18,[7, 274, 139, 406, 38, 21, 10]
