1,1,0,[1]
2,5,4,[6, 5, 98, 16, 8]
3,5,5,[16, 8, 6, 5, 98]
4,1,0,[4]
5,5,0,[5, 98, 16, 8, 6]
6,5,0,[6, 5, 98, 16, 8]
7,5,4,[6, 5, 98, 16, 8]
8,5,0,[8, 6, 5, 98, 16]
9,5,1,[6, 5, 98, 16, 8]
10,5,5,[6, 5, 98, 16, 8]
11,5,5,[8, 6, 5, 98, 16]
12,5,5,[6, 5, 98, 16, 8]
13,5,3,[16, 8, 6, 5, 98]
14,5,2,[6, 5, 98, 16, 8]
15,5,1,[8, 6, 5, 98, 16]
16,5,0,[16, 8, 6, 5, 98]
17,5,3,[8, 6, 5, 98, 16]
18,5,1,[8, 6, 5, 98, 16]
19,5,3,[8, 6, 5, 98, 16]
20,5,2,[6, 5, 98, 16, 8]
21,5,6,[6, 5, 98, 16, 8]
22,5,4,[16, 8, 6, 5, 98]
23,5,5,[6, 5, 98, 16, 8]
24,5,2,[6, 5, 98, 16, 8]
25,5,6,[6, 5, 98, 16, 8]
26,5,2,[8, 6, 5, 98, 16]
27,5,2,[6, 5, 98, 16, 8]
28,5,6,[8, 6, 5, 98, 16]
29,5,6,[16, 8, 6, 5, 98]
30,5,6,[6, 5, 98, 16, 8]
31,5,8,[6, 5, 98, 16, 8]
32,5,6,[6, 5, 98, 16, 8]
33,5,3,[6, 5, 98, 16, 8]
34,5,4,[8, 6, 5, 98, 16]
35,5,6,[6, 5, 98, 16, 8]
36,5,6,[6, 5, 98, 16, 8]
37,5,4,[6, 5, 98, 16, 8]
38,5,7,[6, 5, 98, 16, 8]
39,5,1,[16, 8, 6, 5, 98]
40,5,6,[8, 6, 5, 98, 16]
41,5,5,[8, 6, 5, 98, 16]
42,5,6,[6, 5, 98, 16, 8]
43,5,7,[6, 5, 98, 16, 8]
44,5,2,[8, 6, 5, 98, 16]
45,5,6,[8, 6, 5, 98, 16]
46,5,7,[6, 5, 98, 16, 8]
47,5,2,[16, 8, 6, 5, 98]
48,5,6,[8, 6, 5, 98, 16]
49,5,3,[6, 5, 98, 16, 8]
50,5,6,[6, 5, 98, 16, 8]
51,5,3,[6, 5, 98, 16, 8]
52,5,4,[8, 6, 5, 98, 16]
53,5,6,[16, 8, 6, 5, 98]
54,5,6,[8, 6, 5, 98, 16]
55,5,1,[16, 8, 6, 5, 98]
56,5,4,[16, 8, 6, 5, 98]
57,5,5,[16, 8, 6, 5, 98]
58,5,9,[6, 5, 98, 16, 8]
59,5,8,[6, 5, 98, 16, 8]
60,5,6,[6, 5, 98, 16, 8]
61,5,4,[6, 5, 98, 16, 8]
62,5,4,[6, 5, 98, 16, 8]
63,5,4,[16, 8, 6, 5, 98]
64,5,6,[6, 5, 98, 16, 8]
65,5,2,[8, 6, 5, 98, 16]
66,5,1,[16, 8, 6, 5, 98]
67,5,3,[8, 6, 5, 98, 16]
68,5,7,[6, 5, 98, 16, 8]
69,5,3,[8, 6, 5, 98, 16]
70,5,3,[6, 5, 98, 16, 8]
71,5,8,[8, 6, 5, 98, 16]
72,5,6,[6, 5, 98, 16, 8]
73,5,7,[16, 8, 6, 5, 98]
74,5,2,[16, 8, 6, 5, 98]
75,5,4,[16, 8, 6, 5, 98]
76,5,6,[6, 5, 98, 16, 8]
77,5,2,[8, 6, 5, 98, 16]
78,5,2,[8, 6, 5, 98, 16]
79,5,4,[16, 8, 6, 5, 98]
80,5,4,[16, 8, 6, 5, 98]
81,5,6,[6, 5, 98, 16, 8]
82,5,8,[6, 5, 98, 16, 8]
83,5,5,[8, 6, 5, 98, 16]
84,5,3,[6, 5, 98, 16, 8]
85,5,5,[16, 8, 6, 5, 98]
86,5,7,[8, 6, 5, 98, 16]
87,5,7,[6, 5, 98, 16, 8]
88,5,4,[8, 6, 5, 98, 16]
89,5,6,[16, 8, 6, 5, 98]
90,5,4,[16, 8, 6, 5, 98]
91,5,3,[6, 5, 98, 16, 8]
92,5,3,[6, 5, 98, 16, 8]
93,5,5,[8, 6, 5, 98, 16]
94,5,4,[6, 5, 98, 16, 8]
95,5,3,[6, 5, 98, 16, 8]
96,5,4,[16, 8, 6, 5, 98]
97,5,4,[8, 6, 5, 98, 16]
98,5,0,[98, 16, 8, 6, 5]
99,5,4,[8, 6, 5, 98, 16]
100,5,3,[6, 5, 98, 16, 8]
