1  1  [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2  4  [5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9]
3  4  [6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27]
4  1  [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
5  4  [5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9]
6  4  [6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27]
7  4  [9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5]
8  4  [9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5]
9  4  [9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5]
10  4  [27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6]
11  4  [6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27]
12  4  [27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6]
13  4  [6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27]
14  4  [27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6]
15  4  [27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6]
16  4  [27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6]
17  4  [6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27]
18  4  [27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6]
19  4  [5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9]
20  4  [27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6]
21  4  [5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9]
22  4  [9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5]
23  4  [27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6]
24  4  [27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6]
25  4  [5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9]
26  4  [5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9]
27  4  [27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6]
28  4  [9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5]
29  4  [6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27]
30  4  [5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9]
31  4  [5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9]
32  4  [5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9]
33  4  [5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9]
34  4  [6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27]
35  4  [5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9]
36  4  [5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9]
37  4  [9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5]
38  4  [6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27]
39  4  [5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9]
40  4  [9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5]
41  4  [27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6, 5, 27, 9, 6]
