1,1,0,[1]
2,2,2,[12, 7]
3,2,6,[12, 7]
4,1,0,[4]
5,2,3,[12, 7]
6,2,4,[12, 7]
7,2,1,[12, 7]
8,2,5,[12, 7]
9,2,5,[12, 7]
10,2,2,[12, 7]
11,2,7,[12, 7]
12,2,1,[7, 12]
13,2,7,[12, 7]
14,2,6,[12, 7]
15,2,6,[12, 7]
16,2,6,[12, 7]
17,2,9,[12, 7]
18,2,6,[12, 7]
19,2,7,[12, 7]
20,2,6,[12, 7]
21,2,3,[12, 7]
22,2,8,[12, 7]
23,2,9,[12, 7]
24,2,6,[12, 7]
25,2,3,[12, 7]
26,2,7,[12, 7]
27,2,6,[12, 7]
28,2,8,[12, 7]
29,2,9,[12, 7]
30,2,3,[12, 7]
31,2,4,[12, 7]
32,2,3,[12, 7]
33,2,7,[12, 7]
34,2,8,[12, 7]
35,2,2,[7, 12]
36,2,3,[12, 7]
37,2,3,[7, 12]
38,2,4,[12, 7]
39,2,7,[12, 7]
40,2,8,[12, 7]
41,2,5,[12, 7]
42,2,2,[7, 12]
43,2,9,[12, 7]
44,2,7,[12, 7]
45,2,8,[12, 7]
46,2,4,[12, 7]
47,2,11,[12, 7]
48,2,8,[12, 7]
49,2,7,[12, 7]
50,2,2,[7, 12]
51,2,7,[12, 7]
52,2,10,[12, 7]
53,2,6,[12, 7]
54,2,8,[12, 7]
55,2,7,[12, 7]
56,2,8,[12, 7]
57,2,9,[12, 7]
58,2,5,[12, 7]
59,2,3,[7, 12]
60,2,2,[7, 12]
61,2,8,[12, 7]
62,2,8,[12, 7]
63,2,8,[12, 7]
64,2,2,[7, 12]
65,2,7,[12, 7]
66,2,7,[12, 7]
67,2,3,[7, 12]
68,2,4,[12, 7]
69,2,8,[12, 7]
70,2,7,[12, 7]
71,2,11,[12, 7]
72,2,2,[7, 12]
73,2,8,[12, 7]
74,2,8,[12, 7]
75,2,8,[12, 7]
76,2,10,[12, 7]
77,2,7,[12, 7]
78,2,7,[12, 7]
79,2,8,[12, 7]
80,2,8,[12, 7]
81,2,2,[7, 12]
82,2,10,[12, 7]
83,2,11,[12, 7]
84,2,7,[12, 7]
85,2,9,[12, 7]
86,2,9,[12, 7]
87,2,4,[12, 7]
88,2,10,[12, 7]
89,2,9,[12, 7]
90,2,8,[12, 7]
91,2,7,[12, 7]
92,2,7,[12, 7]
93,2,9,[12, 7]
94,2,8,[12, 7]
95,2,7,[12, 7]
96,2,8,[12, 7]
97,2,10,[12, 7]
98,2,7,[12, 7]
99,2,10,[12, 7]
100,2,7,[12, 7]
101,2,9,[12, 7]
102,2,9,[12, 7]
103,2,9,[12, 7]
104,2,8,[12, 7]
105,2,7,[12, 7]
106,2,8,[12, 7]
107,2,8,[12, 7]
108,2,8,[12, 7]
109,2,8,[12, 7]
110,2,7,[12, 7]
111,2,9,[12, 7]
112,2,7,[12, 7]
113,2,10,[12, 7]
114,2,7,[12, 7]
115,2,9,[12, 7]
116,2,8,[12, 7]
117,2,8,[12, 7]
118,2,9,[12, 7]
119,2,7,[12, 7]
120,2,7,[12, 7]
121,2,9,[12, 7]
122,2,9,[12, 7]
123,2,8,[12, 7]
124,2,3,[7, 12]
125,2,7,[12, 7]
126,2,7,[12, 7]
127,2,8,[12, 7]
128,2,7,[12, 7]
129,2,5,[12, 7]
130,2,7,[12, 7]
131,2,11,[12, 7]
132,2,7,[12, 7]
133,2,8,[12, 7]
134,2,9,[12, 7]
135,2,7,[12, 7]
136,2,10,[12, 7]
137,2,10,[12, 7]
138,2,9,[12, 7]
139,2,8,[12, 7]
140,2,7,[12, 7]
141,2,3,[7, 12]
142,2,9,[12, 7]
143,2,7,[12, 7]
144,2,7,[12, 7]
145,2,9,[12, 7]
146,2,9,[12, 7]
147,2,10,[12, 7]
148,2,6,[12, 7]
149,2,8,[12, 7]
150,2,7,[12, 7]
151,2,8,[12, 7]
152,2,4,[12, 7]
153,2,10,[12, 7]
154,2,7,[12, 7]
155,2,4,[12, 7]
156,2,7,[12, 7]
157,2,8,[12, 7]
158,2,3,[7, 12]
159,2,9,[12, 7]
160,2,7,[12, 7]
161,2,4,[12, 7]
162,2,7,[12, 7]
163,2,8,[12, 7]
164,2,9,[12, 7]
165,2,8,[12, 7]
166,2,10,[12, 7]
167,2,13,[12, 7]
168,2,7,[12, 7]
169,2,8,[12, 7]
170,2,7,[12, 7]
171,2,4,[12, 7]
172,2,12,[12, 7]
173,2,9,[12, 7]
174,2,9,[12, 7]
175,2,10,[12, 7]
176,2,8,[12, 7]
177,2,9,[12, 7]
178,2,8,[12, 7]
179,2,11,[12, 7]
180,2,7,[12, 7]
181,2,5,[12, 7]
182,2,9,[12, 7]
183,2,3,[7, 12]
184,2,10,[12, 7]
185,2,3,[7, 12]
186,2,4,[12, 7]
187,2,9,[12, 7]
188,2,8,[12, 7]
189,2,7,[12, 7]
190,2,8,[12, 7]
191,2,8,[12, 7]
192,2,7,[12, 7]
193,2,9,[12, 7]
194,2,11,[12, 7]
195,2,4,[12, 7]
196,2,7,[12, 7]
197,2,11,[12, 7]
198,2,8,[12, 7]
199,2,8,[12, 7]
200,2,7,[12, 7]
