1,1,0,[1]
2,14,15,[10, 7, 239, 471, 160, 15, 8, 6, 5, 237, 82, 43, 275, 21]
3,14,22,[8, 6, 5, 237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15]
4,1,0,[4]
5,14,13,[237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15, 8, 6, 5]
6,14,13,[5, 237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15, 8, 6]
7,14,13,[239, 471, 160, 15, 8, 6, 5, 237, 82, 43, 275, 21, 10, 7]
8,14,13,[6, 5, 237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15, 8]
9,14,14,[5, 237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15, 8, 6]
10,14,13,[7, 239, 471, 160, 15, 8, 6, 5, 237, 82, 43, 275, 21, 10]
11,14,15,[8, 6, 5, 237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15]
12,14,14,[239, 471, 160, 15, 8, 6, 5, 237, 82, 43, 275, 21, 10, 7]
13,14,21,[5, 237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15, 8, 6]
14,14,15,[5, 237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15, 8, 6]
15,14,13,[8, 6, 5, 237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15]
16,14,14,[6, 5, 237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15, 8]
17,14,19,[8, 6, 5, 237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15]
18,14,14,[6, 5, 237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15, 8]
19,14,19,[5, 237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15, 8, 6]
20,14,15,[5, 237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15, 8, 6]
21,14,13,[10, 7, 239, 471, 160, 15, 8, 6, 5, 237, 82, 43, 275, 21]
22,14,22,[5, 237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15, 8, 6]
23,14,16,[7, 239, 471, 160, 15, 8, 6, 5, 237, 82, 43, 275, 21, 10]
24,14,15,[5, 237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15, 8, 6]
25,14,14,[7, 239, 471, 160, 15, 8, 6, 5, 237, 82, 43, 275, 21, 10]
26,14,14,[8, 6, 5, 237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15]
27,14,15,[5, 237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15, 8, 6]
28,14,16,[8, 6, 5, 237, 82, 43, 275, 21, 10, 7, 239, 471, 160, 15]
