1,1,0,[1]
2,9,14,[6, 5, 124, 35, 12, 7, 126, 15, 8]
3,9,14,[6, 5, 124, 35, 12, 7, 126, 15, 8]
4,1,0,[4]
5,9,8,[124, 35, 12, 7, 126, 15, 8, 6, 5]
6,9,8,[5, 124, 35, 12, 7, 126, 15, 8, 6]
7,9,8,[126, 15, 8, 6, 5, 124, 35, 12, 7]
8,9,8,[6, 5, 124, 35, 12, 7, 126, 15, 8]
9,9,9,[5, 124, 35, 12, 7, 126, 15, 8, 6]
10,9,9,[126, 15, 8, 6, 5, 124, 35, 12, 7]
11,9,12,[5, 124, 35, 12, 7, 126, 15, 8, 6]
12,9,8,[7, 126, 15, 8, 6, 5, 124, 35, 12]
13,9,11,[6, 5, 124, 35, 12, 7, 126, 15, 8]
14,9,10,[5, 124, 35, 12, 7, 126, 15, 8, 6]
15,9,8,[8, 6, 5, 124, 35, 12, 7, 126, 15]
16,9,9,[6, 5, 124, 35, 12, 7, 126, 15, 8]
17,9,14,[8, 6, 5, 124, 35, 12, 7, 126, 15]
18,9,9,[6, 5, 124, 35, 12, 7, 126, 15, 8]
19,9,15,[5, 124, 35, 12, 7, 126, 15, 8, 6]
20,9,10,[5, 124, 35, 12, 7, 126, 15, 8, 6]
21,9,10,[126, 15, 8, 6, 5, 124, 35, 12, 7]
22,9,12,[6, 5, 124, 35, 12, 7, 126, 15, 8]
23,9,12,[8, 6, 5, 124, 35, 12, 7, 126, 15]
24,9,10,[5, 124, 35, 12, 7, 126, 15, 8, 6]
25,9,10,[126, 15, 8, 6, 5, 124, 35, 12, 7]
26,9,9,[8, 6, 5, 124, 35, 12, 7, 126, 15]
27,9,10,[5, 124, 35, 12, 7, 126, 15, 8, 6]
28,9,13,[5, 124, 35, 12, 7, 126, 15, 8, 6]
29,9,12,[8, 6, 5, 124, 35, 12, 7, 126, 15]
30,9,10,[126, 15, 8, 6, 5, 124, 35, 12, 7]
31,9,10,[8, 6, 5, 124, 35, 12, 7, 126, 15]
32,9,10,[126, 15, 8, 6, 5, 124, 35, 12, 7]
33,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
34,9,16,[5, 124, 35, 12, 7, 126, 15, 8, 6]
35,9,8,[12, 7, 126, 15, 8, 6, 5, 124, 35]
36,9,10,[126, 15, 8, 6, 5, 124, 35, 12, 7]
37,9,12,[5, 124, 35, 12, 7, 126, 15, 8, 6]
38,9,11,[126, 15, 8, 6, 5, 124, 35, 12, 7]
39,9,10,[6, 5, 124, 35, 12, 7, 126, 15, 8]
40,9,13,[5, 124, 35, 12, 7, 126, 15, 8, 6]
41,9,10,[8, 6, 5, 124, 35, 12, 7, 126, 15]
42,9,9,[7, 126, 15, 8, 6, 5, 124, 35, 12]
43,9,12,[5, 124, 35, 12, 7, 126, 15, 8, 6]
44,9,9,[8, 6, 5, 124, 35, 12, 7, 126, 15]
45,9,13,[5, 124, 35, 12, 7, 126, 15, 8, 6]
46,9,11,[126, 15, 8, 6, 5, 124, 35, 12, 7]
47,9,15,[6, 5, 124, 35, 12, 7, 126, 15, 8]
48,9,13,[5, 124, 35, 12, 7, 126, 15, 8, 6]
49,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
50,9,9,[7, 126, 15, 8, 6, 5, 124, 35, 12]
51,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
52,9,15,[8, 6, 5, 124, 35, 12, 7, 126, 15]
53,9,17,[6, 5, 124, 35, 12, 7, 126, 15, 8]
54,9,13,[5, 124, 35, 12, 7, 126, 15, 8, 6]
55,9,10,[6, 5, 124, 35, 12, 7, 126, 15, 8]
56,9,12,[6, 5, 124, 35, 12, 7, 126, 15, 8]
57,9,13,[6, 5, 124, 35, 12, 7, 126, 15, 8]
58,9,11,[8, 6, 5, 124, 35, 12, 7, 126, 15]
59,9,13,[5, 124, 35, 12, 7, 126, 15, 8, 6]
60,9,9,[7, 126, 15, 8, 6, 5, 124, 35, 12]
61,9,10,[8, 6, 5, 124, 35, 12, 7, 126, 15]
62,9,12,[5, 124, 35, 12, 7, 126, 15, 8, 6]
63,9,12,[6, 5, 124, 35, 12, 7, 126, 15, 8]
64,9,9,[7, 126, 15, 8, 6, 5, 124, 35, 12]
65,9,10,[6, 5, 124, 35, 12, 7, 126, 15, 8]
66,9,10,[6, 5, 124, 35, 12, 7, 126, 15, 8]
67,9,12,[126, 15, 8, 6, 5, 124, 35, 12, 7]
68,9,11,[126, 15, 8, 6, 5, 124, 35, 12, 7]
69,9,10,[8, 6, 5, 124, 35, 12, 7, 126, 15]
70,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
71,9,11,[8, 6, 5, 124, 35, 12, 7, 126, 15]
72,9,9,[7, 126, 15, 8, 6, 5, 124, 35, 12]
73,9,10,[8, 6, 5, 124, 35, 12, 7, 126, 15]
74,9,11,[6, 5, 124, 35, 12, 7, 126, 15, 8]
75,9,12,[6, 5, 124, 35, 12, 7, 126, 15, 8]
76,9,13,[8, 6, 5, 124, 35, 12, 7, 126, 15]
77,9,10,[6, 5, 124, 35, 12, 7, 126, 15, 8]
78,9,10,[6, 5, 124, 35, 12, 7, 126, 15, 8]
79,9,17,[5, 124, 35, 12, 7, 126, 15, 8, 6]
80,9,12,[6, 5, 124, 35, 12, 7, 126, 15, 8]
81,9,9,[7, 126, 15, 8, 6, 5, 124, 35, 12]
82,9,13,[5, 124, 35, 12, 7, 126, 15, 8, 6]
83,9,13,[7, 126, 15, 8, 6, 5, 124, 35, 12]
84,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
85,9,13,[6, 5, 124, 35, 12, 7, 126, 15, 8]
86,9,14,[5, 124, 35, 12, 7, 126, 15, 8, 6]
87,9,11,[126, 15, 8, 6, 5, 124, 35, 12, 7]
88,9,15,[8, 6, 5, 124, 35, 12, 7, 126, 15]
89,9,12,[126, 15, 8, 6, 5, 124, 35, 12, 7]
90,9,12,[6, 5, 124, 35, 12, 7, 126, 15, 8]
91,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
92,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
93,9,17,[5, 124, 35, 12, 7, 126, 15, 8, 6]
94,9,12,[5, 124, 35, 12, 7, 126, 15, 8, 6]
95,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
96,9,12,[6, 5, 124, 35, 12, 7, 126, 15, 8]
97,9,10,[8, 6, 5, 124, 35, 12, 7, 126, 15]
98,9,10,[6, 5, 124, 35, 12, 7, 126, 15, 8]
99,9,15,[8, 6, 5, 124, 35, 12, 7, 126, 15]
100,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
101,9,12,[5, 124, 35, 12, 7, 126, 15, 8, 6]
102,9,13,[6, 5, 124, 35, 12, 7, 126, 15, 8]
103,9,11,[7, 126, 15, 8, 6, 5, 124, 35, 12]
104,9,16,[5, 124, 35, 12, 7, 126, 15, 8, 6]
105,9,9,[8, 6, 5, 124, 35, 12, 7, 126, 15]
106,9,11,[6, 5, 124, 35, 12, 7, 126, 15, 8]
107,9,16,[5, 124, 35, 12, 7, 126, 15, 8, 6]
108,9,12,[6, 5, 124, 35, 12, 7, 126, 15, 8]
109,9,11,[8, 6, 5, 124, 35, 12, 7, 126, 15]
110,9,10,[6, 5, 124, 35, 12, 7, 126, 15, 8]
111,9,14,[5, 124, 35, 12, 7, 126, 15, 8, 6]
112,9,9,[8, 6, 5, 124, 35, 12, 7, 126, 15]
113,9,10,[12, 7, 126, 15, 8, 6, 5, 124, 35]
114,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
115,9,14,[5, 124, 35, 12, 7, 126, 15, 8, 6]
116,9,12,[5, 124, 35, 12, 7, 126, 15, 8, 6]
117,9,16,[5, 124, 35, 12, 7, 126, 15, 8, 6]
118,9,11,[8, 6, 5, 124, 35, 12, 7, 126, 15]
119,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
120,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
121,9,13,[6, 5, 124, 35, 12, 7, 126, 15, 8]
122,9,13,[6, 5, 124, 35, 12, 7, 126, 15, 8]
123,9,10,[8, 6, 5, 124, 35, 12, 7, 126, 15]
124,9,8,[35, 12, 7, 126, 15, 8, 6, 5, 124]
125,9,9,[8, 6, 5, 124, 35, 12, 7, 126, 15]
126,9,8,[15, 8, 6, 5, 124, 35, 12, 7, 126]
127,9,13,[126, 15, 8, 6, 5, 124, 35, 12, 7]
128,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
129,9,12,[126, 15, 8, 6, 5, 124, 35, 12, 7]
130,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
131,9,16,[8, 6, 5, 124, 35, 12, 7, 126, 15]
132,9,10,[6, 5, 124, 35, 12, 7, 126, 15, 8]
133,9,10,[8, 6, 5, 124, 35, 12, 7, 126, 15]
134,9,11,[8, 6, 5, 124, 35, 12, 7, 126, 15]
135,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
136,9,13,[8, 6, 5, 124, 35, 12, 7, 126, 15]
137,9,11,[6, 5, 124, 35, 12, 7, 126, 15, 8]
138,9,14,[5, 124, 35, 12, 7, 126, 15, 8, 6]
139,9,15,[5, 124, 35, 12, 7, 126, 15, 8, 6]
140,9,10,[6, 5, 124, 35, 12, 7, 126, 15, 8]
141,9,10,[7, 126, 15, 8, 6, 5, 124, 35, 12]
142,9,11,[8, 6, 5, 124, 35, 12, 7, 126, 15]
143,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
144,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
145,9,17,[5, 124, 35, 12, 7, 126, 15, 8, 6]
146,9,13,[6, 5, 124, 35, 12, 7, 126, 15, 8]
147,9,15,[8, 6, 5, 124, 35, 12, 7, 126, 15]
148,9,11,[8, 6, 5, 124, 35, 12, 7, 126, 15]
149,9,13,[8, 6, 5, 124, 35, 12, 7, 126, 15]
150,9,9,[8, 6, 5, 124, 35, 12, 7, 126, 15]
151,9,11,[6, 5, 124, 35, 12, 7, 126, 15, 8]
152,9,11,[126, 15, 8, 6, 5, 124, 35, 12, 7]
153,9,13,[8, 6, 5, 124, 35, 12, 7, 126, 15]
154,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
155,9,11,[126, 15, 8, 6, 5, 124, 35, 12, 7]
156,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
157,9,12,[126, 15, 8, 6, 5, 124, 35, 12, 7]
158,9,10,[7, 126, 15, 8, 6, 5, 124, 35, 12]
159,9,13,[6, 5, 124, 35, 12, 7, 126, 15, 8]
160,9,9,[8, 6, 5, 124, 35, 12, 7, 126, 15]
161,9,11,[126, 15, 8, 6, 5, 124, 35, 12, 7]
162,9,11,[5, 124, 35, 12, 7, 126, 15, 8, 6]
