1,1,0,[1]
2,17,28,[6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9]
3,17,20,[441, 20, 9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7]
4,1,0,[4]
5,17,16,[439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9, 6, 5]
6,17,16,[5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9, 6]
7,17,16,[441, 20, 9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7]
8,17,17,[5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9, 6]
9,17,16,[6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9]
10,17,16,[7, 441, 20, 9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10]
11,17,21,[6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9]
12,17,17,[441, 20, 9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7]
13,17,16,[447, 152, 25, 10, 7, 441, 20, 9, 6, 5, 439, 873, 103, 537, 182, 22, 13]
14,17,17,[6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9]
15,17,18,[5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9, 6]
16,17,18,[5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9, 6]
17,3,2,[451, 52, 17]
18,17,18,[5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9, 6]
19,17,19,[9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20]
20,17,16,[9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20]
21,17,17,[7, 441, 20, 9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10]
22,17,16,[13, 447, 152, 25, 10, 7, 441, 20, 9, 6, 5, 439, 873, 103, 537, 182, 22]
23,3,2,[457, 891, 23]
24,17,17,[6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9]
25,17,16,[10, 7, 441, 20, 9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25]
26,17,19,[5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9, 6]
27,17,17,[6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9]
28,17,22,[6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9]
29,17,22,[5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9, 6]
30,17,17,[7, 441, 20, 9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10]
31,17,21,[5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9, 6]
32,17,17,[7, 441, 20, 9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10]
33,17,18,[6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9]
34,17,20,[9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20]
35,17,18,[441, 20, 9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7]
36,17,17,[7, 441, 20, 9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10]
37,17,21,[5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9, 6]
38,17,18,[7, 441, 20, 9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10]
39,17,19,[5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9, 6]
40,17,22,[6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9]
41,17,24,[5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9, 6]
42,17,18,[441, 20, 9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7]
43,17,21,[10, 7, 441, 20, 9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25]
44,17,19,[5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9, 6]
45,17,22,[6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9]
46,17,17,[10, 7, 441, 20, 9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25]
47,17,20,[441, 20, 9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7]
48,17,22,[6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9]
49,17,18,[6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7, 441, 20, 9]
50,17,18,[441, 20, 9, 6, 5, 439, 873, 103, 537, 182, 22, 13, 447, 152, 25, 10, 7]
