1,1,0,[1],[0]
2,9,12,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
3,9,8,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
4,1,0,[4],[0]
5,9,3,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
6,9,4,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
7,9,11,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
8,9,5,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
9,9,5,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
10,9,12,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
11,9,10,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
12,9,12,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
13,9,0,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
14,9,6,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
15,9,6,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
16,9,6,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
17,9,9,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
18,9,6,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
19,9,0,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
20,9,6,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
21,9,13,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
22,9,1,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
23,9,0,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
24,9,6,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
25,9,13,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
26,9,7,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
27,9,6,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
28,9,11,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
29,9,9,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
30,9,13,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
31,9,15,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
32,9,13,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
33,9,7,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
34,9,1,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
35,9,13,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
36,9,13,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
37,9,10,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
38,9,14,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
39,9,7,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
40,9,11,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
41,9,10,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
42,9,13,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
43,9,15,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
44,9,7,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
45,9,11,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
46,9,14,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
47,9,13,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
48,9,11,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
49,9,7,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
50,9,13,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
51,9,7,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
52,9,10,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
53,9,18,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
54,9,11,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
55,9,7,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
56,9,0,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
57,9,2,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
58,9,16,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
59,9,11,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
60,9,13,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
61,9,9,[13, 19, 23, 56, 104, 153, 159, 163, 303],[1, 1, 1, 0, 0, 0, 0, 1, 0]
