1,1,0,[1]
2,17,24,[6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9]
3,17,21,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
4,1,0,[4]
5,17,16,[415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6, 5]
6,17,16,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
7,17,16,[417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10, 7]
8,17,17,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
9,17,16,[6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9]
10,17,16,[7, 417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10]
11,17,22,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
12,17,17,[417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10, 7]
13,17,30,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
14,17,16,[9, 6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14]
15,17,18,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
16,17,18,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
17,17,16,[427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17]
18,17,18,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
19,17,19,[6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9]
20,17,17,[6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9]
21,17,16,[10, 7, 417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21]
22,17,31,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
23,17,35,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
24,17,17,[6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9]
25,17,17,[7, 417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10]
26,17,19,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
27,17,17,[6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9]
28,17,23,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
29,17,23,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
30,17,17,[7, 417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10]
31,17,19,[6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9]
32,17,17,[7, 417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10]
33,17,16,[14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33]
34,17,20,[6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9]
35,17,18,[417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10, 7]
36,17,17,[7, 417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10]
37,17,20,[7, 417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10]
38,17,17,[10, 7, 417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21]
39,17,19,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
40,17,23,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
41,17,19,[427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17]
42,17,18,[417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10, 7]
43,17,20,[6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9]
44,17,19,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
45,17,23,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
46,17,18,[7, 417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10]
47,17,23,[7, 417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10]
48,17,23,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
49,17,17,[9, 6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14]
50,17,18,[417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10, 7]
51,17,18,[6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9]
52,17,17,[427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17]
53,17,28,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
54,17,23,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
55,17,19,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
56,17,31,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
57,17,32,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
58,17,20,[6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9]
59,17,22,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
60,17,18,[417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10, 7]
61,17,21,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
62,17,17,[14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33]
63,17,31,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
64,17,18,[417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10, 7]
65,17,19,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
66,17,19,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
67,17,24,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
68,17,16,[21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68]
69,17,20,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
70,17,17,[9, 6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14]
71,17,20,[417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10, 7]
72,17,18,[417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10, 7]
73,17,16,[483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73]
74,17,20,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
75,17,31,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
76,17,36,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
77,17,19,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
78,17,19,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
79,17,35,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
80,17,31,[5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9, 6]
81,17,18,[417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10, 7]
82,17,21,[6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14, 9]
83,17,20,[7, 417, 142, 73, 483, 33, 14, 9, 6, 5, 415, 88, 17, 427, 68, 21, 10]
84,17,17,[9, 6, 5, 415, 88, 17, 427, 68, 21, 10, 7, 417, 142, 73, 483, 33, 14]
