1,1,0,[1],[0]
2,10,21,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
3,10,3,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
4,1,0,[4],[0]
5,10,3,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
6,10,4,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
7,10,0,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
8,10,5,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
9,10,5,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
10,10,0,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
11,10,17,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
12,10,1,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
13,10,11,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
14,10,6,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
15,10,6,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
16,10,6,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
17,10,7,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
18,10,6,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
19,10,10,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
20,10,6,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
21,10,1,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
22,10,12,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
23,10,0,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
24,10,6,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
25,10,0,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
26,10,7,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
27,10,6,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
28,10,18,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
29,10,12,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
30,10,1,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
31,10,3,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
32,10,1,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
33,10,7,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
34,10,11,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
35,10,2,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
36,10,1,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
37,10,13,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
38,10,2,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
39,10,7,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
40,10,18,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
41,10,21,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
42,10,2,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
43,10,9,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
44,10,7,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
45,10,18,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
46,10,1,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
47,10,11,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
48,10,18,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
49,10,7,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
50,10,2,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
51,10,7,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
52,10,8,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
53,10,16,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
54,10,18,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
55,10,7,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
56,10,12,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
57,10,13,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
58,10,4,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
59,10,3,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
60,10,2,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
61,10,4,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
62,10,8,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
63,10,12,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
64,10,2,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
65,10,7,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
66,10,7,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
67,10,16,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
68,10,2,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
69,10,8,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
70,10,7,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
71,10,20,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
72,10,2,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
73,10,13,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
74,10,8,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
75,10,12,[7, 10, 23, 25, 136, 223, 239, 439, 455, 655],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0]
