1  1  [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2  9  [24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24]
3  9  [22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22]
4  1  [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
5  9  [7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7]
6  9  [10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10]
7  9  [22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22]
8  9  [30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30]
9  9  [30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30]
10  9  [5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5]
11  2  [11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11]
12  9  [5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5]
13  9  [9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9]
14  9  [13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13]
15  9  [13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13]
16  9  [13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13]
17  9  [7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7]
18  9  [13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13]
19  9  [9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9]
20  9  [13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13]
21  9  [6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6]
22  9  [24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24]
23  2  [11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11]
24  9  [13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13]
25  9  [6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6]
26  9  [22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22]
27  9  [13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13]
28  2  [28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28]
29  9  [24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24]
30  9  [6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6]
31  2  [11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11]
32  9  [6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6]
33  9  [22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22]
34  9  [24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24]
35  9  [6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6]
36  9  [6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6]
37  2  [11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11]
38  9  [9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9]
39  9  [22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22]
40  2  [28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28]
41  2  [11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11]
42  9  [6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6]
43  9  [9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9]
44  9  [22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22]
45  2  [28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28]
46  9  [9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9]
47  9  [9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9]
48  2  [28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28]
49  9  [22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22]
50  9  [6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6]
51  9  [22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22]
52  9  [10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10]
53  9  [5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5]
54  2  [28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28, 11, 28]
55  9  [22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22]
56  9  [24, 9, 6, 5, 22, 13, 30, 10, 7, 24, 9, 6, 5, 22, 13, 30, 10, 7, 24]
