1,1,0,[1]
2,10,19,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
3,10,17,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
4,1,0,[4]
5,10,9,[257, 509, 761, 1013, 1265, 39, 16, 8, 6, 5]
6,10,9,[5, 257, 509, 761, 1013, 1265, 39, 16, 8, 6]
7,10,13,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
8,10,9,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
9,10,10,[5, 257, 509, 761, 1013, 1265, 39, 16, 8, 6]
10,10,14,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
11,10,21,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
12,10,14,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
13,10,17,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
14,10,11,[5, 257, 509, 761, 1013, 1265, 39, 16, 8, 6]
15,10,10,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
16,10,9,[8, 6, 5, 257, 509, 761, 1013, 1265, 39, 16]
17,10,17,[5, 257, 509, 761, 1013, 1265, 39, 16, 8, 6]
18,10,10,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
19,10,19,[5, 257, 509, 761, 1013, 1265, 39, 16, 8, 6]
20,10,11,[5, 257, 509, 761, 1013, 1265, 39, 16, 8, 6]
21,10,15,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
22,10,18,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
23,10,17,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
24,10,11,[5, 257, 509, 761, 1013, 1265, 39, 16, 8, 6]
25,10,15,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
26,10,11,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
27,10,11,[5, 257, 509, 761, 1013, 1265, 39, 16, 8, 6]
28,10,22,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
29,10,25,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
30,10,15,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
31,10,14,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
32,10,15,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
33,10,12,[5, 257, 509, 761, 1013, 1265, 39, 16, 8, 6]
34,10,20,[5, 257, 509, 761, 1013, 1265, 39, 16, 8, 6]
35,10,15,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
36,10,15,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
37,10,22,[5, 257, 509, 761, 1013, 1265, 39, 16, 8, 6]
38,10,16,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
39,10,9,[16, 8, 6, 5, 257, 509, 761, 1013, 1265, 39]
40,10,22,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
41,10,15,[5, 257, 509, 761, 1013, 1265, 39, 16, 8, 6]
42,10,15,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
43,10,17,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
44,10,11,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
45,10,22,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
46,10,16,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
47,10,17,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
48,10,22,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
49,10,12,[5, 257, 509, 761, 1013, 1265, 39, 16, 8, 6]
50,10,15,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
51,10,12,[5, 257, 509, 761, 1013, 1265, 39, 16, 8, 6]
52,10,18,[5, 257, 509, 761, 1013, 1265, 39, 16, 8, 6]
53,10,12,[8, 6, 5, 257, 509, 761, 1013, 1265, 39, 16]
54,10,22,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
55,10,10,[8, 6, 5, 257, 509, 761, 1013, 1265, 39, 16]
56,10,18,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
57,10,19,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
58,10,15,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
59,10,14,[8, 6, 5, 257, 509, 761, 1013, 1265, 39, 16]
60,10,15,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
61,4,3,[313, 565, 118, 61]
62,10,13,[5, 257, 509, 761, 1013, 1265, 39, 16, 8, 6]
63,10,18,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
64,10,15,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
65,10,11,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
66,10,10,[8, 6, 5, 257, 509, 761, 1013, 1265, 39, 16]
67,10,24,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
68,10,16,[6, 5, 257, 509, 761, 1013, 1265, 39, 16, 8]
