1,1,0,[1],[0]
2,5,6,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
3,5,3,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
4,1,0,[4],[0]
5,5,0,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
6,5,0,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
7,5,0,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
8,5,0,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
9,5,1,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
10,5,0,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
11,5,6,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
12,5,1,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
13,5,3,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
14,5,2,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
15,5,0,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
16,5,1,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
17,5,6,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
18,5,1,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
19,5,4,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
20,5,2,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
21,5,1,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
22,5,4,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
23,5,4,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
24,5,2,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
25,5,1,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
26,5,1,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
27,5,2,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
28,5,7,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
29,5,13,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
30,5,1,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
31,5,11,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
32,5,0,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
33,5,3,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
34,5,5,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
35,5,2,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
36,5,1,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
37,5,17,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
38,5,2,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
39,5,2,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
40,5,7,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
41,5,3,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
42,5,2,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
43,5,5,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
44,5,1,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
45,5,7,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
46,5,2,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
47,5,10,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
48,5,7,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
49,5,3,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
50,5,2,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
51,5,3,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
52,5,7,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
53,5,6,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
54,5,7,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
55,5,2,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
56,5,4,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
57,5,5,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
58,5,12,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
59,5,4,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
60,5,2,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
61,5,5,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
62,5,4,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
63,5,4,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
64,5,2,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
65,5,2,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
66,5,2,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
67,5,9,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
68,5,2,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
69,5,2,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
70,5,3,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
71,5,12,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
72,5,2,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
73,5,13,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
74,5,3,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
75,5,4,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
76,5,5,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
77,5,2,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
78,5,2,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
79,5,10,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
80,5,4,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
81,5,2,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
82,5,6,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
83,5,3,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
84,5,3,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
85,5,5,[5, 6, 8, 15, 125],[1, 0, 0, 0, 0]
86,5,8,[7, 10, 32, 127, 247],[1, 0, 0, 1, 0]
