1,1,0,[1]
2,11,18,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
3,11,22,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
4,1,0,[4]
5,11,10,[355, 76, 23, 373, 723, 244, 65, 18, 8, 6, 5]
6,11,10,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
7,11,14,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
8,11,10,[6, 5, 355, 76, 23, 373, 723, 244, 65, 18, 8]
9,11,11,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
10,11,15,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
11,11,19,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
12,11,15,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
13,11,18,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
14,11,12,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
15,11,11,[6, 5, 355, 76, 23, 373, 723, 244, 65, 18, 8]
16,11,11,[6, 5, 355, 76, 23, 373, 723, 244, 65, 18, 8]
17,11,16,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
18,11,10,[8, 6, 5, 355, 76, 23, 373, 723, 244, 65, 18]
19,11,29,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
20,11,12,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
21,11,16,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
22,11,19,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
23,11,10,[373, 723, 244, 65, 18, 8, 6, 5, 355, 76, 23]
24,11,12,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
25,11,16,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
26,11,12,[6, 5, 355, 76, 23, 373, 723, 244, 65, 18, 8]
27,11,12,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
28,11,20,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
29,11,13,[8, 6, 5, 355, 76, 23, 373, 723, 244, 65, 18]
30,11,16,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
31,11,15,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
32,11,16,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
33,11,13,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
34,11,30,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
35,11,16,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
36,11,16,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
37,11,15,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
38,11,17,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
39,11,12,[6, 5, 355, 76, 23, 373, 723, 244, 65, 18, 8]
40,11,20,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
41,11,22,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
42,11,16,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
43,11,16,[6, 5, 355, 76, 23, 373, 723, 244, 65, 18, 8]
44,11,12,[6, 5, 355, 76, 23, 373, 723, 244, 65, 18, 8]
45,11,20,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
46,11,17,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
47,11,27,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
48,11,20,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
49,11,13,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
50,11,16,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
51,11,13,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
52,11,17,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
53,11,14,[6, 5, 355, 76, 23, 373, 723, 244, 65, 18, 8]
54,11,20,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
55,11,12,[6, 5, 355, 76, 23, 373, 723, 244, 65, 18, 8]
56,11,19,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
57,11,20,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
58,11,16,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
59,11,18,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
60,11,16,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
61,11,14,[6, 5, 355, 76, 23, 373, 723, 244, 65, 18, 8]
62,11,14,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
63,11,19,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
64,11,16,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
65,11,10,[18, 8, 6, 5, 355, 76, 23, 373, 723, 244, 65]
66,11,12,[6, 5, 355, 76, 23, 373, 723, 244, 65, 18, 8]
67,11,19,[6, 5, 355, 76, 23, 373, 723, 244, 65, 18, 8]
68,11,17,[5, 355, 76, 23, 373, 723, 244, 65, 18, 8, 6]
69,11,13,[6, 5, 355, 76, 23, 373, 723, 244, 65, 18, 8]
