1,1,0,[1],[0]
2,11,2,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
3,11,4,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
4,1,0,[4],[0]
5,11,0,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
6,11,0,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
7,11,6,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
8,11,0,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
9,11,1,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
10,11,7,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
11,11,0,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
12,11,7,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
13,11,10,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
14,11,2,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
15,11,1,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
16,11,0,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
17,11,14,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
18,11,1,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
19,11,5,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
20,11,2,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
21,11,8,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
22,11,11,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
23,11,6,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
24,11,2,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
25,11,8,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
26,11,2,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
27,11,2,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
28,11,1,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
29,11,4,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
30,11,8,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
31,11,8,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
32,11,8,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
33,11,3,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
34,11,6,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
35,11,8,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
36,11,8,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
37,11,4,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
38,11,9,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
39,11,1,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
40,11,1,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
41,11,5,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
42,11,8,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
43,11,13,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
44,11,2,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
45,11,1,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
46,11,9,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
47,11,13,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
48,11,1,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
49,11,3,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
50,11,8,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
51,11,3,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
52,11,15,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
53,11,4,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
54,11,0,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
55,11,1,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
56,11,11,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
57,11,12,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
58,11,9,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
59,11,3,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
60,11,8,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
61,11,11,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
62,11,4,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
63,11,11,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
64,11,8,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
65,11,2,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
66,11,1,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
67,11,4,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
68,11,9,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
69,11,3,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
70,11,3,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
71,11,10,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
72,11,8,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
73,11,7,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
74,11,2,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
75,11,11,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
76,11,7,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
77,11,2,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
78,11,2,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
79,11,8,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
80,11,11,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
81,11,8,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
82,11,14,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
83,11,3,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
84,11,3,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
85,11,12,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
86,11,2,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
87,11,9,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
88,11,15,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
89,11,6,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
90,11,11,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
91,11,3,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
92,11,3,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
93,11,7,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
94,11,4,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
95,11,3,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
96,11,11,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
97,11,14,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
98,11,1,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
99,11,15,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
100,11,3,[5, 6, 8, 11, 16, 54, 288, 473, 479, 947, 1415],[1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0]
