1,1,0,[1]
2,14,17,[5, 52, 17, 64, 12, 7, 54, 11, 58, 31, 78, 18, 8, 6]
3,14,15,[7, 54, 11, 58, 31, 78, 18, 8, 6, 5, 52, 17, 64, 12]
4,1,0,[4]
5,14,13,[52, 17, 64, 12, 7, 54, 11, 58, 31, 78, 18, 8, 6, 5]
6,14,13,[5, 52, 17, 64, 12, 7, 54, 11, 58, 31, 78, 18, 8, 6]
7,14,13,[54, 11, 58, 31, 78, 18, 8, 6, 5, 52, 17, 64, 12, 7]
8,14,13,[6, 5, 52, 17, 64, 12, 7, 54, 11, 58, 31, 78, 18, 8]
9,14,14,[5, 52, 17, 64, 12, 7, 54, 11, 58, 31, 78, 18, 8, 6]
10,14,14,[54, 11, 58, 31, 78, 18, 8, 6, 5, 52, 17, 64, 12, 7]
11,14,13,[58, 31, 78, 18, 8, 6, 5, 52, 17, 64, 12, 7, 54, 11]
12,14,13,[7, 54, 11, 58, 31, 78, 18, 8, 6, 5, 52, 17, 64, 12]
13,14,15,[7, 54, 11, 58, 31, 78, 18, 8, 6, 5, 52, 17, 64, 12]
14,14,15,[5, 52, 17, 64, 12, 7, 54, 11, 58, 31, 78, 18, 8, 6]
15,14,14,[6, 5, 52, 17, 64, 12, 7, 54, 11, 58, 31, 78, 18, 8]
16,14,14,[6, 5, 52, 17, 64, 12, 7, 54, 11, 58, 31, 78, 18, 8]
17,14,13,[64, 12, 7, 54, 11, 58, 31, 78, 18, 8, 6, 5, 52, 17]
18,14,13,[8, 6, 5, 52, 17, 64, 12, 7, 54, 11, 58, 31, 78, 18]
19,14,16,[6, 5, 52, 17, 64, 12, 7, 54, 11, 58, 31, 78, 18, 8]
20,14,15,[5, 52, 17, 64, 12, 7, 54, 11, 58, 31, 78, 18, 8, 6]
21,14,15,[54, 11, 58, 31, 78, 18, 8, 6, 5, 52, 17, 64, 12, 7]
22,14,16,[7, 54, 11, 58, 31, 78, 18, 8, 6, 5, 52, 17, 64, 12]
