1,1,0,[1]
2,12,24,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
3,12,16,[9, 6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27]
4,1,0,[4]
5,12,11,[417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6, 5]
6,12,11,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
7,12,17,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
8,12,12,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
9,12,11,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
10,12,18,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
11,12,18,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
12,12,18,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
13,12,11,[425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22, 13]
14,12,12,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
15,12,13,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
16,12,13,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
17,12,13,[9, 6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27]
18,12,13,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
19,12,16,[425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22, 13]
20,12,12,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
21,12,19,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
22,12,11,[13, 425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22]
23,12,18,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
24,12,12,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
25,12,19,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
26,12,14,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
27,12,11,[9, 6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27]
28,12,19,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
29,12,14,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
30,12,19,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
31,12,22,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
32,12,19,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
33,12,13,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
34,12,17,[425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22, 13]
35,12,19,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
36,12,19,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
37,12,16,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
38,12,20,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
39,12,14,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
40,12,19,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
41,12,15,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
42,12,19,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
43,12,21,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
44,12,14,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
45,12,19,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
46,12,20,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
47,12,16,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
48,12,19,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
49,12,13,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
50,12,19,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
51,12,13,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
52,12,14,[9, 6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27]
53,12,16,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
54,12,19,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
55,12,14,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
56,12,12,[425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22, 13]
57,12,12,[13, 425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22]
58,12,23,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
59,12,16,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
60,12,19,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
61,12,21,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
62,12,14,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
63,12,12,[425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22, 13]
64,12,19,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
65,12,14,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
66,12,14,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
67,12,21,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
68,12,20,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
69,12,15,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
70,12,13,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
71,12,15,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
72,12,19,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
73,12,11,[485, 102, 22, 13, 425, 27, 9, 6, 5, 417, 142, 73]
74,12,15,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
75,12,12,[425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22, 13]
76,12,19,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
77,12,14,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
78,12,14,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
79,12,19,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
80,12,12,[425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22, 13]
81,12,19,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
82,12,22,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
83,12,13,[13, 425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22]
84,12,13,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
85,12,12,[13, 425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22]
86,12,20,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
87,12,20,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
88,12,14,[9, 6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27]
89,12,15,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
90,12,12,[425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22, 13]
91,12,13,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
92,12,12,[9, 6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27]
93,12,18,[425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22, 13]
94,12,14,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
95,12,13,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
96,12,12,[425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22, 13]
97,12,24,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
98,12,14,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
99,12,14,[9, 6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27]
100,12,13,[6, 5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9]
101,12,21,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
102,12,11,[22, 13, 425, 27, 9, 6, 5, 417, 142, 73, 485, 102]
103,12,14,[425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22, 13]
104,12,17,[425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22, 13]
105,12,14,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
106,12,15,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
107,12,19,[425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22, 13]
108,12,12,[425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22, 13]
109,12,17,[425, 27, 9, 6, 5, 417, 142, 73, 485, 102, 22, 13]
110,12,14,[5, 417, 142, 73, 485, 102, 22, 13, 425, 27, 9, 6]
