1,1,0,[1]
2,5,8,[382, 193, 564, 54, 11]
3,13,16,[378, 18, 8, 6, 5, 376, 53, 424, 59, 430, 50, 12, 7]
4,1,0,[4]
5,13,12,[376, 53, 424, 59, 430, 50, 12, 7, 378, 18, 8, 6, 5]
6,13,12,[5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18, 8, 6]
7,13,12,[378, 18, 8, 6, 5, 376, 53, 424, 59, 430, 50, 12, 7]
8,13,12,[6, 5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18, 8]
9,13,13,[5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18, 8, 6]
10,13,13,[378, 18, 8, 6, 5, 376, 53, 424, 59, 430, 50, 12, 7]
11,5,4,[382, 193, 564, 54, 11]
12,13,12,[7, 378, 18, 8, 6, 5, 376, 53, 424, 59, 430, 50, 12]
13,13,19,[8, 6, 5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18]
14,13,14,[5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18, 8, 6]
15,13,13,[6, 5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18, 8]
16,13,13,[6, 5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18, 8]
17,13,17,[8, 6, 5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18]
18,13,12,[8, 6, 5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18]
19,13,20,[8, 6, 5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18]
20,13,14,[5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18, 8, 6]
21,13,14,[378, 18, 8, 6, 5, 376, 53, 424, 59, 430, 50, 12, 7]
22,13,20,[8, 6, 5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18]
23,13,18,[8, 6, 5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18]
24,13,14,[5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18, 8, 6]
25,13,14,[378, 18, 8, 6, 5, 376, 53, 424, 59, 430, 50, 12, 7]
26,13,14,[6, 5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18, 8]
27,13,14,[5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18, 8, 6]
28,5,5,[382, 193, 564, 54, 11]
29,13,14,[8, 6, 5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18]
30,13,14,[378, 18, 8, 6, 5, 376, 53, 424, 59, 430, 50, 12, 7]
31,13,15,[7, 378, 18, 8, 6, 5, 376, 53, 424, 59, 430, 50, 12]
32,13,14,[378, 18, 8, 6, 5, 376, 53, 424, 59, 430, 50, 12, 7]
33,13,15,[5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18, 8, 6]
34,13,21,[8, 6, 5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18]
35,13,13,[7, 378, 18, 8, 6, 5, 376, 53, 424, 59, 430, 50, 12]
36,13,14,[378, 18, 8, 6, 5, 376, 53, 424, 59, 430, 50, 12, 7]
37,13,16,[6, 5, 376, 53, 424, 59, 430, 50, 12, 7, 378, 18, 8]
