1,1,0,[1]
2,8,3,[45, 11, 92, 27, 9, 6, 5, 86]
3,8,3,[9, 6, 5, 86, 45, 11, 92, 27]
4,1,0,[4]
5,8,0,[5, 86, 45, 11, 92, 27, 9, 6]
6,8,0,[6, 5, 86, 45, 11, 92, 27, 9]
7,8,6,[6, 5, 86, 45, 11, 92, 27, 9]
8,8,1,[6, 5, 86, 45, 11, 92, 27, 9]
9,8,0,[9, 6, 5, 86, 45, 11, 92, 27]
10,8,7,[6, 5, 86, 45, 11, 92, 27, 9]
11,8,0,[11, 92, 27, 9, 6, 5, 86, 45]
12,8,7,[6, 5, 86, 45, 11, 92, 27, 9]
13,8,4,[9, 6, 5, 86, 45, 11, 92, 27]
14,8,1,[9, 6, 5, 86, 45, 11, 92, 27]
15,8,2,[6, 5, 86, 45, 11, 92, 27, 9]
16,8,2,[6, 5, 86, 45, 11, 92, 27, 9]
17,8,4,[6, 5, 86, 45, 11, 92, 27, 9]
18,8,2,[6, 5, 86, 45, 11, 92, 27, 9]
19,8,3,[9, 6, 5, 86, 45, 11, 92, 27]
20,8,1,[9, 6, 5, 86, 45, 11, 92, 27]
21,8,8,[6, 5, 86, 45, 11, 92, 27, 9]
22,8,5,[9, 6, 5, 86, 45, 11, 92, 27]
23,8,5,[9, 6, 5, 86, 45, 11, 92, 27]
24,8,1,[9, 6, 5, 86, 45, 11, 92, 27]
25,8,8,[6, 5, 86, 45, 11, 92, 27, 9]
26,8,3,[6, 5, 86, 45, 11, 92, 27, 9]
27,8,0,[27, 9, 6, 5, 86, 45, 11, 92]
28,8,1,[11, 92, 27, 9, 6, 5, 86, 45]
29,8,4,[6, 5, 86, 45, 11, 92, 27, 9]
30,8,8,[6, 5, 86, 45, 11, 92, 27, 9]
31,8,4,[6, 5, 86, 45, 11, 92, 27, 9]
32,8,8,[6, 5, 86, 45, 11, 92, 27, 9]
33,8,2,[9, 6, 5, 86, 45, 11, 92, 27]
34,8,4,[9, 6, 5, 86, 45, 11, 92, 27]
35,8,8,[6, 5, 86, 45, 11, 92, 27, 9]
36,8,8,[6, 5, 86, 45, 11, 92, 27, 9]
37,8,7,[9, 6, 5, 86, 45, 11, 92, 27]
38,8,9,[6, 5, 86, 45, 11, 92, 27, 9]
39,8,3,[6, 5, 86, 45, 11, 92, 27, 9]
40,8,1,[11, 92, 27, 9, 6, 5, 86, 45]
41,8,7,[9, 6, 5, 86, 45, 11, 92, 27]
42,8,8,[6, 5, 86, 45, 11, 92, 27, 9]
43,8,10,[6, 5, 86, 45, 11, 92, 27, 9]
44,8,3,[6, 5, 86, 45, 11, 92, 27, 9]
45,8,0,[45, 11, 92, 27, 9, 6, 5, 86]
46,8,9,[6, 5, 86, 45, 11, 92, 27, 9]
47,8,3,[9, 6, 5, 86, 45, 11, 92, 27]
48,8,1,[11, 92, 27, 9, 6, 5, 86, 45]
49,8,2,[9, 6, 5, 86, 45, 11, 92, 27]
50,8,8,[6, 5, 86, 45, 11, 92, 27, 9]
51,8,2,[9, 6, 5, 86, 45, 11, 92, 27]
52,8,5,[6, 5, 86, 45, 11, 92, 27, 9]
53,8,6,[6, 5, 86, 45, 11, 92, 27, 9]
54,8,1,[11, 92, 27, 9, 6, 5, 86, 45]
55,8,3,[6, 5, 86, 45, 11, 92, 27, 9]
56,8,5,[9, 6, 5, 86, 45, 11, 92, 27]
57,8,6,[9, 6, 5, 86, 45, 11, 92, 27]
58,8,5,[6, 5, 86, 45, 11, 92, 27, 9]
59,8,4,[6, 5, 86, 45, 11, 92, 27, 9]
60,8,8,[6, 5, 86, 45, 11, 92, 27, 9]
61,8,5,[9, 6, 5, 86, 45, 11, 92, 27]
62,8,3,[9, 6, 5, 86, 45, 11, 92, 27]
63,8,5,[9, 6, 5, 86, 45, 11, 92, 27]
64,8,8,[6, 5, 86, 45, 11, 92, 27, 9]
65,8,3,[6, 5, 86, 45, 11, 92, 27, 9]
66,8,3,[6, 5, 86, 45, 11, 92, 27, 9]
67,8,9,[9, 6, 5, 86, 45, 11, 92, 27]
68,8,9,[6, 5, 86, 45, 11, 92, 27, 9]
69,8,4,[6, 5, 86, 45, 11, 92, 27, 9]
70,8,2,[9, 6, 5, 86, 45, 11, 92, 27]
71,8,10,[6, 5, 86, 45, 11, 92, 27, 9]
72,8,8,[6, 5, 86, 45, 11, 92, 27, 9]
73,8,3,[9, 6, 5, 86, 45, 11, 92, 27]
74,8,4,[6, 5, 86, 45, 11, 92, 27, 9]
75,8,5,[9, 6, 5, 86, 45, 11, 92, 27]
76,8,6,[9, 6, 5, 86, 45, 11, 92, 27]
77,8,3,[6, 5, 86, 45, 11, 92, 27, 9]
78,8,3,[6, 5, 86, 45, 11, 92, 27, 9]
79,8,4,[6, 5, 86, 45, 11, 92, 27, 9]
80,8,5,[9, 6, 5, 86, 45, 11, 92, 27]
81,8,8,[6, 5, 86, 45, 11, 92, 27, 9]
82,8,11,[6, 5, 86, 45, 11, 92, 27, 9]
83,8,2,[45, 11, 92, 27, 9, 6, 5, 86]
84,8,2,[9, 6, 5, 86, 45, 11, 92, 27]
85,8,6,[9, 6, 5, 86, 45, 11, 92, 27]
86,8,0,[86, 45, 11, 92, 27, 9, 6, 5]
87,8,9,[6, 5, 86, 45, 11, 92, 27, 9]
88,8,5,[6, 5, 86, 45, 11, 92, 27, 9]
89,8,3,[9, 6, 5, 86, 45, 11, 92, 27]
90,8,5,[9, 6, 5, 86, 45, 11, 92, 27]
91,8,2,[9, 6, 5, 86, 45, 11, 92, 27]
92,8,0,[92, 27, 9, 6, 5, 86, 45, 11]
93,8,5,[9, 6, 5, 86, 45, 11, 92, 27]
94,8,3,[9, 6, 5, 86, 45, 11, 92, 27]
95,8,2,[9, 6, 5, 86, 45, 11, 92, 27]
96,8,5,[9, 6, 5, 86, 45, 11, 92, 27]
97,8,4,[9, 6, 5, 86, 45, 11, 92, 27]
98,8,3,[6, 5, 86, 45, 11, 92, 27, 9]
99,8,5,[6, 5, 86, 45, 11, 92, 27, 9]
100,8,2,[9, 6, 5, 86, 45, 11, 92, 27]
