1,1,0,[1]
2,13,15,[21, 10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195]
3,13,20,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
4,1,0,[4]
5,13,12,[386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6, 5]
6,13,12,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
7,13,12,[388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10, 7]
8,13,12,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
9,13,13,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
10,13,12,[7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10]
11,13,16,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
12,13,13,[388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10, 7]
13,13,17,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
14,13,14,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
15,13,12,[8, 6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15]
16,13,13,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
17,13,18,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
18,13,13,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
19,13,15,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
20,13,14,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
21,13,12,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
22,13,18,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
23,13,15,[8, 6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15]
24,13,14,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
25,13,13,[7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10]
26,13,13,[8, 6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15]
27,13,14,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
28,13,17,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
29,13,19,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
30,13,13,[7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10]
31,13,21,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
32,13,13,[7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10]
33,13,15,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
34,13,16,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
35,13,14,[388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10, 7]
36,13,13,[7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10]
37,13,15,[7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10]
38,13,13,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
39,13,14,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
40,13,17,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
41,13,18,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
42,13,14,[388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10, 7]
43,13,22,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
44,13,13,[8, 6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15]
45,13,17,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
46,13,14,[7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10]
47,13,20,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
48,13,17,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
49,13,15,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
50,13,14,[388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10, 7]
51,13,15,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
52,13,19,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
53,13,19,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
54,13,17,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
55,13,14,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
56,13,18,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
57,13,19,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
58,13,22,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
59,13,20,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
60,13,14,[388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10, 7]
61,13,15,[7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10]
62,13,16,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
63,13,18,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
64,13,14,[388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10, 7]
65,13,14,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
66,13,14,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
67,13,17,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
68,13,13,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
69,13,14,[8, 6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15]
70,13,15,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
71,13,18,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
72,13,14,[388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10, 7]
73,13,17,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
74,13,15,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
75,13,18,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
76,13,16,[8, 6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15]
77,13,14,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
78,13,14,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
79,13,15,[7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10]
80,13,18,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
81,13,14,[388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10, 7]
82,13,23,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
83,13,17,[7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10]
84,13,15,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
85,13,19,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
86,13,18,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
87,13,14,[7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10]
88,13,19,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
89,13,19,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
90,13,18,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
91,13,15,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
92,13,15,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
93,13,17,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
94,13,16,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
95,13,15,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
96,13,18,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
97,13,26,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
98,13,14,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
99,13,19,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
100,13,15,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
101,13,12,[482, 243, 15, 8, 6, 5, 386, 195, 21, 10, 7, 388, 101]
102,13,19,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
103,13,15,[8, 6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15]
104,13,16,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
105,13,13,[8, 6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15]
106,13,15,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
107,13,19,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
108,13,18,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
109,13,14,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
110,13,14,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
111,13,18,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
112,13,13,[8, 6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15]
113,13,18,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
114,13,15,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
115,13,18,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
116,13,16,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
117,13,16,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
118,13,16,[7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10]
119,13,15,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
120,13,15,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
121,13,19,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
122,13,19,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
123,13,14,[8, 6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15]
124,13,15,[388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10, 7]
125,13,13,[8, 6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15]
126,13,13,[8, 6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15]
127,13,17,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
128,13,15,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
129,13,15,[7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10]
130,13,15,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
131,13,15,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
132,13,14,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
133,13,14,[8, 6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15]
134,13,15,[8, 6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15]
135,13,15,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
136,13,16,[8, 6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15]
137,13,16,[7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10]
138,13,18,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
139,13,16,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
140,13,14,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
141,13,15,[388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21, 10, 7]
142,13,18,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
143,13,15,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
144,13,15,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
145,13,17,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
146,13,19,[10, 7, 388, 101, 482, 243, 15, 8, 6, 5, 386, 195, 21]
147,13,19,[5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8, 6]
148,13,19,[6, 5, 386, 195, 21, 10, 7, 388, 101, 482, 243, 15, 8]
