1,1,0,[1]
2,15,17,[275, 21, 10, 7, 271, 535, 112, 15, 8, 6, 5, 269, 533, 54, 11]
3,15,19,[5, 269, 533, 54, 11, 275, 21, 10, 7, 271, 535, 112, 15, 8, 6]
4,1,0,[4]
5,15,14,[269, 533, 54, 11, 275, 21, 10, 7, 271, 535, 112, 15, 8, 6, 5]
6,15,14,[5, 269, 533, 54, 11, 275, 21, 10, 7, 271, 535, 112, 15, 8, 6]
7,15,14,[271, 535, 112, 15, 8, 6, 5, 269, 533, 54, 11, 275, 21, 10, 7]
8,15,14,[6, 5, 269, 533, 54, 11, 275, 21, 10, 7, 271, 535, 112, 15, 8]
9,15,15,[5, 269, 533, 54, 11, 275, 21, 10, 7, 271, 535, 112, 15, 8, 6]
10,15,14,[7, 271, 535, 112, 15, 8, 6, 5, 269, 533, 54, 11, 275, 21, 10]
11,15,14,[275, 21, 10, 7, 271, 535, 112, 15, 8, 6, 5, 269, 533, 54, 11]
12,15,15,[271, 535, 112, 15, 8, 6, 5, 269, 533, 54, 11, 275, 21, 10, 7]
13,15,20,[271, 535, 112, 15, 8, 6, 5, 269, 533, 54, 11, 275, 21, 10, 7]
14,15,16,[5, 269, 533, 54, 11, 275, 21, 10, 7, 271, 535, 112, 15, 8, 6]
15,15,14,[8, 6, 5, 269, 533, 54, 11, 275, 21, 10, 7, 271, 535, 112, 15]
16,15,15,[6, 5, 269, 533, 54, 11, 275, 21, 10, 7, 271, 535, 112, 15, 8]
17,15,20,[5, 269, 533, 54, 11, 275, 21, 10, 7, 271, 535, 112, 15, 8, 6]
18,15,15,[6, 5, 269, 533, 54, 11, 275, 21, 10, 7, 271, 535, 112, 15, 8]
19,15,29,[271, 535, 112, 15, 8, 6, 5, 269, 533, 54, 11, 275, 21, 10, 7]
20,15,16,[5, 269, 533, 54, 11, 275, 21, 10, 7, 271, 535, 112, 15, 8, 6]
21,15,14,[10, 7, 271, 535, 112, 15, 8, 6, 5, 269, 533, 54, 11, 275, 21]
22,15,21,[271, 535, 112, 15, 8, 6, 5, 269, 533, 54, 11, 275, 21, 10, 7]
23,15,17,[275, 21, 10, 7, 271, 535, 112, 15, 8, 6, 5, 269, 533, 54, 11]
24,15,16,[5, 269, 533, 54, 11, 275, 21, 10, 7, 271, 535, 112, 15, 8, 6]
25,15,15,[7, 271, 535, 112, 15, 8, 6, 5, 269, 533, 54, 11, 275, 21, 10]
26,15,15,[8, 6, 5, 269, 533, 54, 11, 275, 21, 10, 7, 271, 535, 112, 15]
27,15,16,[5, 269, 533, 54, 11, 275, 21, 10, 7, 271, 535, 112, 15, 8, 6]
28,15,15,[275, 21, 10, 7, 271, 535, 112, 15, 8, 6, 5, 269, 533, 54, 11]
29,15,30,[5, 269, 533, 54, 11, 275, 21, 10, 7, 271, 535, 112, 15, 8, 6]
30,15,15,[7, 271, 535, 112, 15, 8, 6, 5, 269, 533, 54, 11, 275, 21, 10]
31,15,18,[271, 535, 112, 15, 8, 6, 5, 269, 533, 54, 11, 275, 21, 10, 7]
32,15,15,[7, 271, 535, 112, 15, 8, 6, 5, 269, 533, 54, 11, 275, 21, 10]
33,15,17,[5, 269, 533, 54, 11, 275, 21, 10, 7, 271, 535, 112, 15, 8, 6]
