1  1  [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2  5  [9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120]
3  5  [120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6]
4  1  [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
5  5  [14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5]
6  5  [120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6]
7  5  [6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14]
8  5  [5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9]
9  5  [5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9]
10  5  [9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120]
11  5  [14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5]
12  5  [9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120]
13  5  [14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5]
14  5  [6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14]
15  5  [6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14]
16  5  [6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14]
17  5  [14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5]
18  5  [6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14]
19  5  [5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9]
20  5  [6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14]
21  5  [14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5]
22  5  [120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6]
23  5  [6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14]
24  5  [6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14]
25  5  [14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5]
26  5  [9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120]
27  5  [6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14, 9, 6, 5, 120, 14]
