1,1,0,[1]
2,12,19,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
3,12,20,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
4,1,0,[4]
5,12,11,[495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6, 5]
6,12,11,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
7,12,15,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
8,12,11,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
9,12,12,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
10,12,16,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
11,12,16,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
12,12,16,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
13,12,11,[503, 993, 334, 169, 26, 15, 8, 6, 5, 495, 22, 13]
14,12,13,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
15,12,11,[8, 6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15]
16,12,12,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
17,12,26,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
18,12,12,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
19,12,21,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
20,12,13,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
21,12,17,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
22,12,11,[13, 503, 993, 334, 169, 26, 15, 8, 6, 5, 495, 22]
23,12,19,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
24,12,13,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
25,12,17,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
26,12,11,[15, 8, 6, 5, 495, 22, 13, 503, 993, 334, 169, 26]
27,12,13,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
28,12,17,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
29,12,24,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
30,12,17,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
31,12,15,[15, 8, 6, 5, 495, 22, 13, 503, 993, 334, 169, 26]
32,12,17,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
33,12,14,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
34,12,22,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
35,12,17,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
36,12,17,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
37,12,19,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
38,12,18,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
39,12,13,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
40,12,17,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
41,12,15,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
42,12,17,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
43,12,19,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
44,12,12,[8, 6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15]
45,12,17,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
46,12,18,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
47,12,14,[13, 503, 993, 334, 169, 26, 15, 8, 6, 5, 495, 22]
48,12,17,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
49,12,14,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
50,12,17,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
51,12,14,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
52,12,27,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
53,12,27,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
54,12,17,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
55,12,13,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
56,12,12,[503, 993, 334, 169, 26, 15, 8, 6, 5, 495, 22, 13]
57,12,12,[13, 503, 993, 334, 169, 26, 15, 8, 6, 5, 495, 22]
58,12,16,[15, 8, 6, 5, 495, 22, 13, 503, 993, 334, 169, 26]
59,12,23,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
60,12,17,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
61,12,19,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
62,12,15,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
63,12,12,[503, 993, 334, 169, 26, 15, 8, 6, 5, 495, 22, 13]
64,12,17,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
65,12,13,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
66,12,13,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
67,12,21,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
68,12,18,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
69,12,12,[15, 8, 6, 5, 495, 22, 13, 503, 993, 334, 169, 26]
70,12,14,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
71,12,17,[15, 8, 6, 5, 495, 22, 13, 503, 993, 334, 169, 26]
72,12,17,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
73,12,20,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
74,12,14,[6, 5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8]
75,12,12,[503, 993, 334, 169, 26, 15, 8, 6, 5, 495, 22, 13]
76,12,20,[5, 495, 22, 13, 503, 993, 334, 169, 26, 15, 8, 6]
