1,1,0,[1]
2,11,12,[49, 14, 9, 6, 5, 43, 81, 12, 7, 45, 11]
3,11,20,[6, 5, 43, 81, 12, 7, 45, 11, 49, 14, 9]
4,1,0,[4]
5,11,10,[43, 81, 12, 7, 45, 11, 49, 14, 9, 6, 5]
6,11,10,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
7,11,10,[45, 11, 49, 14, 9, 6, 5, 43, 81, 12, 7]
8,11,11,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
9,11,10,[6, 5, 43, 81, 12, 7, 45, 11, 49, 14, 9]
10,11,11,[45, 11, 49, 14, 9, 6, 5, 43, 81, 12, 7]
11,11,10,[49, 14, 9, 6, 5, 43, 81, 12, 7, 45, 11]
12,11,10,[7, 45, 11, 49, 14, 9, 6, 5, 43, 81, 12]
13,11,13,[6, 5, 43, 81, 12, 7, 45, 11, 49, 14, 9]
14,11,10,[9, 6, 5, 43, 81, 12, 7, 45, 11, 49, 14]
15,11,12,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
16,11,12,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
17,11,14,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
18,11,12,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
19,11,16,[6, 5, 43, 81, 12, 7, 45, 11, 49, 14, 9]
20,11,11,[6, 5, 43, 81, 12, 7, 45, 11, 49, 14, 9]
21,11,12,[45, 11, 49, 14, 9, 6, 5, 43, 81, 12, 7]
22,11,14,[6, 5, 43, 81, 12, 7, 45, 11, 49, 14, 9]
23,11,17,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
24,11,11,[6, 5, 43, 81, 12, 7, 45, 11, 49, 14, 9]
25,11,12,[45, 11, 49, 14, 9, 6, 5, 43, 81, 12, 7]
26,11,13,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
27,11,11,[6, 5, 43, 81, 12, 7, 45, 11, 49, 14, 9]
28,11,11,[49, 14, 9, 6, 5, 43, 81, 12, 7, 45, 11]
29,11,15,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
30,11,12,[45, 11, 49, 14, 9, 6, 5, 43, 81, 12, 7]
31,11,15,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
32,11,12,[45, 11, 49, 14, 9, 6, 5, 43, 81, 12, 7]
33,11,11,[9, 6, 5, 43, 81, 12, 7, 45, 11, 49, 14]
34,11,17,[6, 5, 43, 81, 12, 7, 45, 11, 49, 14, 9]
35,11,11,[7, 45, 11, 49, 14, 9, 6, 5, 43, 81, 12]
36,11,12,[45, 11, 49, 14, 9, 6, 5, 43, 81, 12, 7]
37,11,15,[6, 5, 43, 81, 12, 7, 45, 11, 49, 14, 9]
38,11,13,[45, 11, 49, 14, 9, 6, 5, 43, 81, 12, 7]
39,11,13,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
40,11,11,[49, 14, 9, 6, 5, 43, 81, 12, 7, 45, 11]
41,11,19,[6, 5, 43, 81, 12, 7, 45, 11, 49, 14, 9]
42,11,11,[7, 45, 11, 49, 14, 9, 6, 5, 43, 81, 12]
43,11,10,[81, 12, 7, 45, 11, 49, 14, 9, 6, 5, 43]
44,11,13,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
45,11,10,[11, 49, 14, 9, 6, 5, 43, 81, 12, 7, 45]
46,11,13,[45, 11, 49, 14, 9, 6, 5, 43, 81, 12, 7]
47,11,16,[6, 5, 43, 81, 12, 7, 45, 11, 49, 14, 9]
48,11,11,[49, 14, 9, 6, 5, 43, 81, 12, 7, 45, 11]
49,11,10,[14, 9, 6, 5, 43, 81, 12, 7, 45, 11, 49]
50,11,11,[7, 45, 11, 49, 14, 9, 6, 5, 43, 81, 12]
51,11,12,[6, 5, 43, 81, 12, 7, 45, 11, 49, 14, 9]
52,11,15,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
53,11,13,[6, 5, 43, 81, 12, 7, 45, 11, 49, 14, 9]
54,11,11,[49, 14, 9, 6, 5, 43, 81, 12, 7, 45, 11]
55,11,13,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
56,11,14,[6, 5, 43, 81, 12, 7, 45, 11, 49, 14, 9]
57,11,15,[6, 5, 43, 81, 12, 7, 45, 11, 49, 14, 9]
58,11,16,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
59,11,13,[9, 6, 5, 43, 81, 12, 7, 45, 11, 49, 14]
60,11,11,[7, 45, 11, 49, 14, 9, 6, 5, 43, 81, 12]
61,11,16,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
62,11,12,[9, 6, 5, 43, 81, 12, 7, 45, 11, 49, 14]
63,11,14,[6, 5, 43, 81, 12, 7, 45, 11, 49, 14, 9]
64,11,11,[7, 45, 11, 49, 14, 9, 6, 5, 43, 81, 12]
65,11,13,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
66,11,13,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
67,11,14,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
68,11,13,[45, 11, 49, 14, 9, 6, 5, 43, 81, 12, 7]
69,11,14,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
70,11,11,[9, 6, 5, 43, 81, 12, 7, 45, 11, 49, 14]
71,11,17,[5, 43, 81, 12, 7, 45, 11, 49, 14, 9, 6]
72,11,11,[7, 45, 11, 49, 14, 9, 6, 5, 43, 81, 12]
73,11,13,[49, 14, 9, 6, 5, 43, 81, 12, 7, 45, 11]
