1,1,0,[1]
2,11,4,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
3,11,17,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
4,1,0,[4]
5,11,0,[5, 195, 21, 10, 7, 197, 387, 49, 14, 9, 6]
6,11,0,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
7,11,0,[7, 197, 387, 49, 14, 9, 6, 5, 195, 21, 10]
8,11,1,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
9,11,0,[9, 6, 5, 195, 21, 10, 7, 197, 387, 49, 14]
10,11,0,[10, 7, 197, 387, 49, 14, 9, 6, 5, 195, 21]
11,11,3,[14, 9, 6, 5, 195, 21, 10, 7, 197, 387, 49]
12,11,1,[7, 197, 387, 49, 14, 9, 6, 5, 195, 21, 10]
13,11,3,[10, 7, 197, 387, 49, 14, 9, 6, 5, 195, 21]
14,11,0,[14, 9, 6, 5, 195, 21, 10, 7, 197, 387, 49]
15,11,2,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
16,11,2,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
17,11,11,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
18,11,2,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
19,11,3,[10, 7, 197, 387, 49, 14, 9, 6, 5, 195, 21]
20,11,1,[9, 6, 5, 195, 21, 10, 7, 197, 387, 49, 14]
21,11,0,[21, 10, 7, 197, 387, 49, 14, 9, 6, 5, 195]
22,11,4,[10, 7, 197, 387, 49, 14, 9, 6, 5, 195, 21]
23,11,6,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
24,11,1,[9, 6, 5, 195, 21, 10, 7, 197, 387, 49, 14]
25,11,1,[10, 7, 197, 387, 49, 14, 9, 6, 5, 195, 21]
26,11,3,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
27,11,1,[9, 6, 5, 195, 21, 10, 7, 197, 387, 49, 14]
28,11,4,[14, 9, 6, 5, 195, 21, 10, 7, 197, 387, 49]
29,11,9,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
30,11,1,[10, 7, 197, 387, 49, 14, 9, 6, 5, 195, 21]
31,11,3,[10, 7, 197, 387, 49, 14, 9, 6, 5, 195, 21]
32,11,1,[10, 7, 197, 387, 49, 14, 9, 6, 5, 195, 21]
33,11,1,[14, 9, 6, 5, 195, 21, 10, 7, 197, 387, 49]
34,11,4,[10, 7, 197, 387, 49, 14, 9, 6, 5, 195, 21]
35,11,2,[7, 197, 387, 49, 14, 9, 6, 5, 195, 21, 10]
36,11,1,[10, 7, 197, 387, 49, 14, 9, 6, 5, 195, 21]
37,11,9,[9, 6, 5, 195, 21, 10, 7, 197, 387, 49, 14]
38,11,1,[21, 10, 7, 197, 387, 49, 14, 9, 6, 5, 195]
39,11,3,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
40,11,4,[14, 9, 6, 5, 195, 21, 10, 7, 197, 387, 49]
41,11,2,[21, 10, 7, 197, 387, 49, 14, 9, 6, 5, 195]
42,11,2,[7, 197, 387, 49, 14, 9, 6, 5, 195, 21, 10]
43,11,7,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
44,11,3,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
45,11,4,[14, 9, 6, 5, 195, 21, 10, 7, 197, 387, 49]
46,11,2,[10, 7, 197, 387, 49, 14, 9, 6, 5, 195, 21]
47,11,10,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
48,11,4,[14, 9, 6, 5, 195, 21, 10, 7, 197, 387, 49]
49,11,0,[49, 14, 9, 6, 5, 195, 21, 10, 7, 197, 387]
50,11,2,[7, 197, 387, 49, 14, 9, 6, 5, 195, 21, 10]
51,11,2,[9, 6, 5, 195, 21, 10, 7, 197, 387, 49, 14]
52,11,12,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
53,11,4,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
54,11,4,[14, 9, 6, 5, 195, 21, 10, 7, 197, 387, 49]
55,11,3,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
56,11,4,[10, 7, 197, 387, 49, 14, 9, 6, 5, 195, 21]
57,11,5,[10, 7, 197, 387, 49, 14, 9, 6, 5, 195, 21]
58,11,4,[10, 7, 197, 387, 49, 14, 9, 6, 5, 195, 21]
59,11,7,[14, 9, 6, 5, 195, 21, 10, 7, 197, 387, 49]
60,11,2,[7, 197, 387, 49, 14, 9, 6, 5, 195, 21, 10]
61,11,4,[9, 6, 5, 195, 21, 10, 7, 197, 387, 49, 14]
62,11,2,[14, 9, 6, 5, 195, 21, 10, 7, 197, 387, 49]
63,11,4,[10, 7, 197, 387, 49, 14, 9, 6, 5, 195, 21]
64,11,2,[7, 197, 387, 49, 14, 9, 6, 5, 195, 21, 10]
65,11,3,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
66,11,3,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
67,11,5,[10, 7, 197, 387, 49, 14, 9, 6, 5, 195, 21]
68,11,1,[21, 10, 7, 197, 387, 49, 14, 9, 6, 5, 195]
69,11,4,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
70,11,1,[14, 9, 6, 5, 195, 21, 10, 7, 197, 387, 49]
71,11,4,[7, 197, 387, 49, 14, 9, 6, 5, 195, 21, 10]
72,11,2,[7, 197, 387, 49, 14, 9, 6, 5, 195, 21, 10]
73,11,5,[9, 6, 5, 195, 21, 10, 7, 197, 387, 49, 14]
74,11,4,[6, 5, 195, 21, 10, 7, 197, 387, 49, 14, 9]
75,11,4,[10, 7, 197, 387, 49, 14, 9, 6, 5, 195, 21]
