1,1,0,[1]
2,17,18,[502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8, 6, 5, 478, 241, 714, 29]
3,17,19,[484, 26, 15, 8, 6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11]
4,1,0,[4]
5,17,16,[478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8, 6, 5]
6,17,16,[5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8, 6]
7,17,19,[6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8]
8,17,16,[6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8]
9,17,17,[5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8, 6]
10,17,20,[6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8]
11,17,16,[484, 26, 15, 8, 6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11]
12,17,20,[6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8]
13,17,25,[6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8]
14,17,18,[5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8, 6]
15,17,16,[8, 6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15]
16,17,17,[6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8]
17,17,23,[6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8]
18,17,17,[6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8]
19,17,16,[492, 48, 11, 484, 26, 15, 8, 6, 5, 478, 241, 714, 29, 502, 253, 34, 19]
20,17,18,[5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8, 6]
21,17,21,[6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8]
22,17,26,[6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8]
23,17,20,[6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8]
24,17,18,[5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8, 6]
25,17,21,[6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8]
26,17,16,[15, 8, 6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26]
27,17,18,[5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8, 6]
28,17,17,[484, 26, 15, 8, 6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11]
29,17,16,[502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8, 6, 5, 478, 241, 714, 29]
30,17,21,[6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8]
31,17,18,[492, 48, 11, 484, 26, 15, 8, 6, 5, 478, 241, 714, 29, 502, 253, 34, 19]
32,17,21,[6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8]
33,17,19,[5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8, 6]
34,17,16,[19, 492, 48, 11, 484, 26, 15, 8, 6, 5, 478, 241, 714, 29, 502, 253, 34]
35,17,21,[6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8]
36,17,21,[6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8]
37,17,20,[5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8, 6]
38,17,22,[6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8]
39,17,18,[6, 5, 478, 241, 714, 29, 502, 253, 34, 19, 492, 48, 11, 484, 26, 15, 8]
