1,1,0,[1]
2,14,20,[411, 140, 16, 8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11]
3,14,17,[6, 5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8]
4,1,0,[4]
5,14,13,[405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8, 6, 5]
6,14,13,[5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8, 6]
7,14,16,[411, 140, 16, 8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11]
8,14,13,[6, 5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8]
9,14,14,[5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8, 6]
10,14,17,[411, 140, 16, 8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11]
11,14,13,[411, 140, 16, 8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11]
12,14,17,[411, 140, 16, 8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11]
13,14,16,[8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16]
14,14,15,[5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8, 6]
15,14,14,[6, 5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8]
16,14,13,[8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16]
17,14,13,[417, 142, 73, 473, 54, 11, 411, 140, 16, 8, 6, 5, 405, 17]
18,14,14,[6, 5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8]
19,14,18,[6, 5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8]
20,14,15,[5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8, 6]
21,14,18,[411, 140, 16, 8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11]
22,14,17,[8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16]
23,14,20,[5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8, 6]
24,14,15,[5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8, 6]
25,14,18,[411, 140, 16, 8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11]
26,14,15,[6, 5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8]
27,14,15,[5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8, 6]
28,14,14,[411, 140, 16, 8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11]
29,14,17,[5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8, 6]
30,14,18,[411, 140, 16, 8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11]
31,14,18,[6, 5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8]
32,14,18,[411, 140, 16, 8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11]
33,14,16,[5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8, 6]
34,14,19,[6, 5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8]
35,14,18,[411, 140, 16, 8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11]
36,14,18,[411, 140, 16, 8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11]
37,14,20,[411, 140, 16, 8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11]
38,14,19,[411, 140, 16, 8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11]
39,14,14,[8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16]
40,14,14,[411, 140, 16, 8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11]
41,14,17,[5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8, 6]
42,14,18,[411, 140, 16, 8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11]
43,14,21,[8, 6, 5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16]
44,14,15,[6, 5, 405, 17, 417, 142, 73, 473, 54, 11, 411, 140, 16, 8]
