1,1,0,[1]
2,4,8,[12, 7, 185, 42]
3,4,17,[12, 7, 185, 42]
4,1,0,[4]
5,4,3,[12, 7, 185, 42]
6,4,4,[12, 7, 185, 42]
7,4,0,[7, 185, 42, 12]
8,4,5,[12, 7, 185, 42]
9,4,5,[12, 7, 185, 42]
10,4,1,[7, 185, 42, 12]
11,4,8,[12, 7, 185, 42]
12,4,0,[12, 7, 185, 42]
13,4,11,[12, 7, 185, 42]
14,4,6,[12, 7, 185, 42]
15,4,6,[12, 7, 185, 42]
16,4,6,[12, 7, 185, 42]
17,4,4,[7, 185, 42, 12]
18,4,6,[12, 7, 185, 42]
19,4,9,[12, 7, 185, 42]
20,4,6,[12, 7, 185, 42]
21,4,2,[7, 185, 42, 12]
22,4,12,[12, 7, 185, 42]
23,4,9,[12, 7, 185, 42]
24,4,6,[12, 7, 185, 42]
25,4,2,[7, 185, 42, 12]
26,4,7,[12, 7, 185, 42]
27,4,6,[12, 7, 185, 42]
28,4,9,[12, 7, 185, 42]
29,2,0,[29, 207]
30,4,2,[7, 185, 42, 12]
31,4,4,[7, 185, 42, 12]
32,4,2,[7, 185, 42, 12]
33,4,7,[12, 7, 185, 42]
34,4,10,[12, 7, 185, 42]
35,4,1,[12, 7, 185, 42]
36,4,2,[7, 185, 42, 12]
37,4,11,[12, 7, 185, 42]
38,4,3,[7, 185, 42, 12]
39,4,7,[12, 7, 185, 42]
40,4,9,[12, 7, 185, 42]
41,4,12,[12, 7, 185, 42]
42,4,0,[42, 12, 7, 185]
43,4,4,[7, 185, 42, 12]
44,4,7,[12, 7, 185, 42]
45,4,9,[12, 7, 185, 42]
46,4,3,[7, 185, 42, 12]
47,4,8,[12, 7, 185, 42]
48,4,9,[12, 7, 185, 42]
49,4,7,[12, 7, 185, 42]
50,4,1,[12, 7, 185, 42]
51,4,7,[12, 7, 185, 42]
52,4,5,[7, 185, 42, 12]
53,4,4,[7, 185, 42, 12]
54,4,9,[12, 7, 185, 42]
55,4,7,[12, 7, 185, 42]
56,4,12,[12, 7, 185, 42]
57,4,13,[12, 7, 185, 42]
58,4,5,[7, 185, 42, 12]
59,4,7,[7, 185, 42, 12]
60,4,1,[12, 7, 185, 42]
61,4,13,[12, 7, 185, 42]
62,4,8,[12, 7, 185, 42]
63,4,12,[12, 7, 185, 42]
64,4,1,[12, 7, 185, 42]
65,4,7,[12, 7, 185, 42]
66,4,7,[12, 7, 185, 42]
67,4,11,[12, 7, 185, 42]
68,4,3,[7, 185, 42, 12]
69,4,8,[12, 7, 185, 42]
70,4,7,[12, 7, 185, 42]
71,4,12,[12, 7, 185, 42]
72,4,1,[12, 7, 185, 42]
73,4,9,[12, 7, 185, 42]
74,4,8,[12, 7, 185, 42]
75,4,12,[12, 7, 185, 42]
76,4,10,[12, 7, 185, 42]
77,4,7,[12, 7, 185, 42]
78,4,7,[12, 7, 185, 42]
79,4,14,[12, 7, 185, 42]
80,4,12,[12, 7, 185, 42]
81,4,1,[12, 7, 185, 42]
82,4,5,[7, 185, 42, 12]
83,4,3,[12, 7, 185, 42]
84,4,7,[12, 7, 185, 42]
85,4,13,[12, 7, 185, 42]
86,4,10,[12, 7, 185, 42]
87,4,3,[7, 185, 42, 12]
88,4,5,[7, 185, 42, 12]
89,4,9,[12, 7, 185, 42]
90,4,12,[12, 7, 185, 42]
91,4,7,[12, 7, 185, 42]
92,4,7,[12, 7, 185, 42]
93,4,11,[12, 7, 185, 42]
94,4,8,[12, 7, 185, 42]
95,4,7,[12, 7, 185, 42]
96,4,12,[12, 7, 185, 42]
97,4,4,[7, 185, 42, 12]
98,4,7,[12, 7, 185, 42]
99,4,5,[7, 185, 42, 12]
100,4,7,[12, 7, 185, 42]
