1,1,0,[1]
2,17,20,[6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8]
3,17,20,[6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8]
4,1,0,[4]
5,17,16,[368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8, 6, 5]
6,17,16,[5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8, 6]
7,17,16,[370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7]
8,17,16,[6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8]
9,17,17,[5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8, 6]
10,17,16,[7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10]
11,17,19,[7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10]
12,17,17,[370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7]
13,17,23,[10, 7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21]
14,17,18,[5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8, 6]
15,17,16,[8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15]
16,17,17,[6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8]
17,17,22,[7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10]
18,17,17,[6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8]
19,17,23,[5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8, 6]
20,17,18,[5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8, 6]
21,17,16,[10, 7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21]
22,17,24,[10, 7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21]
23,17,19,[10, 7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21]
24,17,18,[5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8, 6]
25,17,17,[7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10]
26,17,17,[8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15]
27,17,18,[5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8, 6]
28,17,20,[7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10]
29,17,20,[5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8, 6]
30,17,17,[7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10]
31,17,16,[394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8, 6, 5, 368, 31]
32,17,17,[7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10]
33,17,19,[5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8, 6]
34,17,24,[5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8, 6]
35,17,18,[370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7]
36,17,17,[7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10]
37,17,19,[6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8]
38,17,16,[21, 10, 7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38]
39,17,18,[6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8]
40,17,20,[7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10]
41,17,19,[8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15]
42,17,18,[370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7]
43,17,18,[21, 10, 7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38]
44,17,16,[15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44]
45,17,20,[7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10]
46,17,18,[7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10]
47,17,22,[7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10]
48,17,20,[7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10]
49,17,19,[5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8, 6]
50,17,18,[370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7]
51,17,19,[5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8, 6]
52,17,23,[7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10]
53,17,21,[10, 7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21]
54,17,20,[7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10]
55,17,18,[6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8]
56,17,24,[10, 7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21]
57,17,25,[10, 7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21]
58,17,17,[394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8, 6, 5, 368, 31]
59,17,22,[6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8]
60,17,18,[370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7]
61,17,24,[6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8]
62,17,20,[5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8, 6]
63,17,24,[10, 7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21]
64,17,18,[370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7]
65,17,18,[6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8]
66,17,18,[6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15, 8]
67,17,20,[370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7]
68,17,17,[10, 7, 370, 44, 15, 8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21]
69,17,18,[8, 6, 5, 368, 31, 394, 199, 562, 283, 646, 38, 21, 10, 7, 370, 44, 15]
