1,1,0,[1]
26,18,19,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
27,18,19,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
28,18,18,[427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11]
29,18,23,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
30,18,18,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
31,18,21,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
32,18,18,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
33,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
34,18,25,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
35,18,19,[423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7]
36,18,18,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
37,18,22,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
38,18,18,[10, 7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21]
39,18,17,[16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39]
40,18,17,[11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40]
41,18,30,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
42,18,19,[423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7]
43,18,21,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
44,18,19,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
45,18,18,[427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11]
46,18,19,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
47,18,25,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
48,18,18,[427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11]
49,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
50,18,19,[423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7]
51,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
52,18,24,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
53,18,17,[469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53]
54,18,18,[427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11]
55,18,18,[8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16]
56,18,22,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
57,18,23,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
58,18,22,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
59,18,25,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
60,18,19,[423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7]
61,18,27,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
62,18,21,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
63,18,22,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
64,18,19,[423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7]
65,18,19,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
66,18,18,[8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16]
67,18,22,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
68,18,17,[21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68]
69,18,20,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
70,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
71,18,20,[469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53]
72,18,19,[423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7]
73,18,26,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
74,18,17,[39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74]
75,18,22,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
76,18,22,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
77,18,19,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
78,18,19,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
79,18,24,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
80,18,22,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
81,18,19,[423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7]
82,18,22,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
83,18,23,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
84,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
85,18,23,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
86,18,19,[427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11]
87,18,19,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
88,18,24,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
89,18,21,[8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16]
90,18,22,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
91,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
92,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
93,18,26,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
94,18,21,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
95,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
96,18,22,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
97,18,20,[427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11]
98,18,18,[8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16]
99,18,24,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
100,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
101,18,24,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
102,18,23,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
103,18,27,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
104,18,25,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
105,18,19,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
106,18,19,[8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16]
107,18,27,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
108,18,22,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
109,18,21,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
110,18,19,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
111,18,18,[11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40]
112,18,19,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
113,18,21,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
114,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
115,18,19,[427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11]
116,18,21,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
117,18,25,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
118,18,28,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
119,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
120,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
121,18,23,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
122,18,23,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
123,18,20,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
124,18,20,[423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7]
125,18,19,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
126,18,19,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
127,18,26,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
128,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
129,18,20,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
130,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
131,18,24,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
132,18,19,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
133,18,20,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
134,18,21,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
135,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
136,18,22,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
137,18,21,[427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11]
138,18,19,[427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11]
139,18,20,[427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11]
140,18,18,[8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16]
141,18,20,[423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7]
142,18,27,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
143,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
144,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
145,18,26,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
146,18,23,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
147,18,24,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
148,18,31,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
149,18,30,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
150,18,19,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
151,18,26,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
152,18,19,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
153,18,22,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
154,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
155,18,19,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
156,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
157,18,27,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
158,18,20,[423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7]
159,18,23,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
160,18,19,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
161,18,19,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
162,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
163,18,21,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
164,18,19,[427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11]
165,18,25,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
166,18,24,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
167,18,21,[423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7]
168,18,18,[8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16]
169,18,20,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
170,18,20,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
171,18,19,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
172,18,26,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
173,18,21,[423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7]
174,18,26,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
175,18,24,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
176,18,25,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
177,18,22,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
178,18,21,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
179,18,25,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
180,18,19,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
181,18,30,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
182,18,23,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
183,18,20,[423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7]
184,18,24,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
185,18,20,[423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7]
186,18,19,[7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10]
187,18,19,[427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11]
188,18,21,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
189,18,18,[8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16]
190,18,20,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
191,18,21,[427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11]
192,18,19,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
193,18,19,[16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39]
194,18,25,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
195,18,18,[10, 7, 423, 53, 469, 74, 39, 16, 8, 6, 5, 421, 837, 40, 11, 427, 68, 21]
196,18,19,[6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8]
197,18,22,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
198,18,25,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
199,18,22,[5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16, 8, 6]
200,18,18,[8, 6, 5, 421, 837, 40, 11, 427, 68, 21, 10, 7, 423, 53, 469, 74, 39, 16]
