1,1,0,[1],[0]
2,13,5,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
3,13,15,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
4,1,0,[4],[0]
5,13,0,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
6,13,0,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
7,13,0,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
8,13,0,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
9,13,1,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
10,13,1,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
11,13,12,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
12,13,0,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
13,13,7,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
14,13,2,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
15,13,1,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
16,13,1,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
17,13,3,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
18,13,0,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
19,13,6,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
20,13,2,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
21,13,2,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
22,13,8,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
23,13,5,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
24,13,2,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
25,13,2,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
26,13,2,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
27,13,2,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
28,13,13,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
29,13,5,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
30,13,2,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
31,13,5,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
32,13,2,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
33,13,3,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
34,13,7,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
35,13,1,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
36,13,2,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
37,13,3,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
38,13,3,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
39,13,2,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
40,13,13,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
41,13,5,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
42,13,1,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
43,13,3,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
44,13,2,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
45,13,13,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
46,13,3,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
47,13,8,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
48,13,13,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
49,13,3,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
50,13,1,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
51,13,3,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
52,13,4,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
53,13,4,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
54,13,13,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
55,13,2,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
56,13,8,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
57,13,9,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
58,13,6,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
59,13,12,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
60,13,1,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
61,13,6,[5, 6, 7, 8, 12, 18, 65, 72, 767, 769, 1531, 2293, 3055],[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0]
