1,1,0,[1]
2,4,15,[322, 32, 10, 7]
3,4,12,[10, 7, 322, 32]
4,1,0,[4]
5,4,8,[10, 7, 322, 32]
6,4,9,[10, 7, 322, 32]
7,4,3,[322, 32, 10, 7]
8,4,10,[10, 7, 322, 32]
9,4,10,[10, 7, 322, 32]
10,4,3,[7, 322, 32, 10]
11,4,18,[10, 7, 322, 32]
12,4,4,[322, 32, 10, 7]
13,4,10,[322, 32, 10, 7]
14,4,11,[10, 7, 322, 32]
15,4,11,[10, 7, 322, 32]
16,4,11,[10, 7, 322, 32]
17,4,6,[10, 7, 322, 32]
18,4,11,[10, 7, 322, 32]
19,4,15,[10, 7, 322, 32]
20,4,11,[10, 7, 322, 32]
21,4,4,[7, 322, 32, 10]
22,4,11,[322, 32, 10, 7]
23,4,21,[10, 7, 322, 32]
24,4,11,[10, 7, 322, 32]
25,4,4,[7, 322, 32, 10]
26,4,12,[10, 7, 322, 32]
27,4,11,[10, 7, 322, 32]
28,4,19,[10, 7, 322, 32]
29,4,14,[10, 7, 322, 32]
30,4,4,[7, 322, 32, 10]
31,4,9,[10, 7, 322, 32]
32,4,3,[10, 7, 322, 32]
33,4,12,[10, 7, 322, 32]
34,4,16,[10, 7, 322, 32]
35,4,5,[322, 32, 10, 7]
36,4,4,[7, 322, 32, 10]
37,4,6,[7, 322, 32, 10]
38,4,5,[7, 322, 32, 10]
39,4,12,[10, 7, 322, 32]
40,4,19,[10, 7, 322, 32]
41,4,19,[10, 7, 322, 32]
42,4,5,[322, 32, 10, 7]
43,4,16,[10, 7, 322, 32]
44,4,12,[10, 7, 322, 32]
45,4,19,[10, 7, 322, 32]
46,4,5,[7, 322, 32, 10]
47,4,8,[322, 32, 10, 7]
48,4,19,[10, 7, 322, 32]
49,4,12,[10, 7, 322, 32]
50,4,5,[322, 32, 10, 7]
51,4,12,[10, 7, 322, 32]
52,4,7,[10, 7, 322, 32]
53,4,11,[10, 7, 322, 32]
54,4,19,[10, 7, 322, 32]
55,4,12,[10, 7, 322, 32]
56,4,11,[322, 32, 10, 7]
57,4,12,[322, 32, 10, 7]
58,4,10,[10, 7, 322, 32]
59,4,6,[7, 322, 32, 10]
60,4,5,[322, 32, 10, 7]
61,4,13,[10, 7, 322, 32]
62,4,13,[10, 7, 322, 32]
63,4,11,[322, 32, 10, 7]
64,4,5,[322, 32, 10, 7]
65,4,12,[10, 7, 322, 32]
66,4,12,[10, 7, 322, 32]
67,4,18,[10, 7, 322, 32]
68,4,5,[7, 322, 32, 10]
69,4,13,[10, 7, 322, 32]
70,4,12,[10, 7, 322, 32]
71,4,7,[7, 322, 32, 10]
72,4,5,[322, 32, 10, 7]
73,4,25,[10, 7, 322, 32]
74,4,13,[10, 7, 322, 32]
75,4,11,[322, 32, 10, 7]
76,4,22,[10, 7, 322, 32]
77,4,12,[10, 7, 322, 32]
78,4,12,[10, 7, 322, 32]
79,4,17,[10, 7, 322, 32]
80,4,11,[322, 32, 10, 7]
81,4,5,[322, 32, 10, 7]
