1,1,0,[1]
2,8,6,[6, 5, 102, 22, 13, 110, 18, 8]
3,8,4,[6, 5, 102, 22, 13, 110, 18, 8]
4,1,0,[4]
5,8,0,[5, 102, 22, 13, 110, 18, 8, 6]
6,8,0,[6, 5, 102, 22, 13, 110, 18, 8]
7,8,7,[6, 5, 102, 22, 13, 110, 18, 8]
8,8,0,[8, 6, 5, 102, 22, 13, 110, 18]
9,8,1,[6, 5, 102, 22, 13, 110, 18, 8]
10,8,8,[6, 5, 102, 22, 13, 110, 18, 8]
11,8,2,[13, 110, 18, 8, 6, 5, 102, 22]
12,8,8,[6, 5, 102, 22, 13, 110, 18, 8]
13,8,0,[13, 110, 18, 8, 6, 5, 102, 22]
14,8,2,[6, 5, 102, 22, 13, 110, 18, 8]
15,8,1,[8, 6, 5, 102, 22, 13, 110, 18]
16,8,1,[8, 6, 5, 102, 22, 13, 110, 18]
17,8,4,[6, 5, 102, 22, 13, 110, 18, 8]
18,8,0,[18, 8, 6, 5, 102, 22, 13, 110]
19,8,5,[6, 5, 102, 22, 13, 110, 18, 8]
20,8,2,[6, 5, 102, 22, 13, 110, 18, 8]
21,8,9,[6, 5, 102, 22, 13, 110, 18, 8]
22,8,0,[22, 13, 110, 18, 8, 6, 5, 102]
23,8,4,[6, 5, 102, 22, 13, 110, 18, 8]
24,8,2,[6, 5, 102, 22, 13, 110, 18, 8]
25,8,9,[6, 5, 102, 22, 13, 110, 18, 8]
26,8,2,[8, 6, 5, 102, 22, 13, 110, 18]
27,8,2,[6, 5, 102, 22, 13, 110, 18, 8]
28,8,3,[13, 110, 18, 8, 6, 5, 102, 22]
29,8,3,[8, 6, 5, 102, 22, 13, 110, 18]
30,8,9,[6, 5, 102, 22, 13, 110, 18, 8]
31,8,4,[6, 5, 102, 22, 13, 110, 18, 8]
32,8,9,[6, 5, 102, 22, 13, 110, 18, 8]
33,8,3,[6, 5, 102, 22, 13, 110, 18, 8]
34,8,6,[6, 5, 102, 22, 13, 110, 18, 8]
35,8,9,[6, 5, 102, 22, 13, 110, 18, 8]
36,8,9,[6, 5, 102, 22, 13, 110, 18, 8]
37,8,5,[8, 6, 5, 102, 22, 13, 110, 18]
38,8,10,[6, 5, 102, 22, 13, 110, 18, 8]
39,8,2,[8, 6, 5, 102, 22, 13, 110, 18]
40,8,3,[13, 110, 18, 8, 6, 5, 102, 22]
41,8,5,[13, 110, 18, 8, 6, 5, 102, 22]
42,8,9,[6, 5, 102, 22, 13, 110, 18, 8]
43,8,3,[8, 6, 5, 102, 22, 13, 110, 18]
44,8,2,[8, 6, 5, 102, 22, 13, 110, 18]
45,8,3,[13, 110, 18, 8, 6, 5, 102, 22]
46,8,10,[6, 5, 102, 22, 13, 110, 18, 8]
47,8,4,[6, 5, 102, 22, 13, 110, 18, 8]
48,8,3,[13, 110, 18, 8, 6, 5, 102, 22]
49,8,3,[6, 5, 102, 22, 13, 110, 18, 8]
50,8,9,[6, 5, 102, 22, 13, 110, 18, 8]
51,8,3,[6, 5, 102, 22, 13, 110, 18, 8]
52,8,5,[6, 5, 102, 22, 13, 110, 18, 8]
53,8,3,[8, 6, 5, 102, 22, 13, 110, 18]
54,8,3,[13, 110, 18, 8, 6, 5, 102, 22]
55,8,2,[8, 6, 5, 102, 22, 13, 110, 18]
56,8,1,[13, 110, 18, 8, 6, 5, 102, 22]
57,8,1,[22, 13, 110, 18, 8, 6, 5, 102]
58,8,5,[6, 5, 102, 22, 13, 110, 18, 8]
59,8,4,[6, 5, 102, 22, 13, 110, 18, 8]
60,8,9,[6, 5, 102, 22, 13, 110, 18, 8]
61,8,11,[6, 5, 102, 22, 13, 110, 18, 8]
62,8,4,[6, 5, 102, 22, 13, 110, 18, 8]
63,8,1,[13, 110, 18, 8, 6, 5, 102, 22]
64,8,9,[6, 5, 102, 22, 13, 110, 18, 8]
65,8,1,[18, 8, 6, 5, 102, 22, 13, 110]
66,8,2,[8, 6, 5, 102, 22, 13, 110, 18]
67,8,5,[13, 110, 18, 8, 6, 5, 102, 22]
68,8,10,[6, 5, 102, 22, 13, 110, 18, 8]
69,8,3,[8, 6, 5, 102, 22, 13, 110, 18]
70,8,3,[6, 5, 102, 22, 13, 110, 18, 8]
71,8,3,[8, 6, 5, 102, 22, 13, 110, 18]
72,8,9,[6, 5, 102, 22, 13, 110, 18, 8]
73,8,4,[6, 5, 102, 22, 13, 110, 18, 8]
74,8,3,[8, 6, 5, 102, 22, 13, 110, 18]
75,8,1,[13, 110, 18, 8, 6, 5, 102, 22]
76,8,5,[6, 5, 102, 22, 13, 110, 18, 8]
77,8,1,[18, 8, 6, 5, 102, 22, 13, 110]
78,8,1,[18, 8, 6, 5, 102, 22, 13, 110]
79,8,7,[6, 5, 102, 22, 13, 110, 18, 8]
80,8,1,[13, 110, 18, 8, 6, 5, 102, 22]
81,8,9,[6, 5, 102, 22, 13, 110, 18, 8]
82,8,4,[8, 6, 5, 102, 22, 13, 110, 18]
83,8,3,[8, 6, 5, 102, 22, 13, 110, 18]
84,8,3,[6, 5, 102, 22, 13, 110, 18, 8]
85,8,1,[22, 13, 110, 18, 8, 6, 5, 102]
86,8,4,[13, 110, 18, 8, 6, 5, 102, 22]
87,8,10,[6, 5, 102, 22, 13, 110, 18, 8]
88,8,5,[6, 5, 102, 22, 13, 110, 18, 8]
89,8,11,[6, 5, 102, 22, 13, 110, 18, 8]
90,8,1,[13, 110, 18, 8, 6, 5, 102, 22]
91,8,3,[6, 5, 102, 22, 13, 110, 18, 8]
92,8,3,[6, 5, 102, 22, 13, 110, 18, 8]
93,8,7,[6, 5, 102, 22, 13, 110, 18, 8]
94,8,4,[6, 5, 102, 22, 13, 110, 18, 8]
95,8,3,[6, 5, 102, 22, 13, 110, 18, 8]
96,8,1,[13, 110, 18, 8, 6, 5, 102, 22]
97,8,7,[6, 5, 102, 22, 13, 110, 18, 8]
98,8,2,[8, 6, 5, 102, 22, 13, 110, 18]
99,8,5,[6, 5, 102, 22, 13, 110, 18, 8]
100,8,3,[6, 5, 102, 22, 13, 110, 18, 8]
