1,1,0,[1]
2,24,30,[5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6]
3,2,5,[475, 29]
4,1,0,[4]
5,24,23,[451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6, 5]
6,24,23,[5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6]
7,24,23,[453, 154, 20, 9, 6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7]
8,24,24,[5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6]
9,24,23,[6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9]
10,24,23,[7, 453, 154, 20, 9, 6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10]
11,24,23,[457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11]
12,24,24,[453, 154, 20, 9, 6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7]
13,24,28,[5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6]
14,24,24,[6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9]
15,24,25,[5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6]
16,24,25,[5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6]
17,24,23,[463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6, 5, 451, 52, 17]
18,24,25,[5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6]
19,24,28,[5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6]
20,24,23,[9, 6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20]
21,24,23,[10, 7, 453, 154, 20, 9, 6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21]
22,24,29,[5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6]
23,24,29,[5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6]
24,24,24,[6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9]
25,24,24,[7, 453, 154, 20, 9, 6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10]
26,24,26,[5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6]
27,24,24,[6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9]
28,24,24,[457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11]
29,2,1,[475, 29]
30,24,24,[7, 453, 154, 20, 9, 6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10]
31,24,31,[5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6]
32,24,24,[7, 453, 154, 20, 9, 6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10]
33,24,25,[6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9]
34,24,29,[5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6]
35,24,25,[453, 154, 20, 9, 6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7]
36,24,24,[7, 453, 154, 20, 9, 6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10]
37,24,27,[6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9]
38,24,24,[10, 7, 453, 154, 20, 9, 6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21]
39,24,26,[5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6]
40,24,24,[457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11]
41,24,34,[5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6]
42,24,25,[453, 154, 20, 9, 6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7]
43,24,33,[5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6]
44,24,26,[5, 451, 52, 17, 463, 909, 107, 553, 86, 45, 11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6]
45,24,23,[11, 457, 903, 53, 499, 945, 21, 10, 7, 453, 154, 20, 9, 6, 5, 451, 52, 17, 463, 909, 107, 553, 86, 45]
