1,1,0,[1]
2,6,8,[15, 8, 6, 5, 482, 243]
3,6,8,[6, 5, 482, 243, 15, 8]
4,1,0,[4]
5,6,5,[482, 243, 15, 8, 6, 5]
6,6,5,[5, 482, 243, 15, 8, 6]
7,6,8,[8, 6, 5, 482, 243, 15]
8,6,5,[6, 5, 482, 243, 15, 8]
9,6,6,[5, 482, 243, 15, 8, 6]
10,6,9,[8, 6, 5, 482, 243, 15]
11,6,11,[5, 482, 243, 15, 8, 6]
12,6,9,[8, 6, 5, 482, 243, 15]
13,6,12,[8, 6, 5, 482, 243, 15]
14,6,7,[5, 482, 243, 15, 8, 6]
15,6,5,[8, 6, 5, 482, 243, 15]
16,6,6,[6, 5, 482, 243, 15, 8]
17,6,12,[6, 5, 482, 243, 15, 8]
18,6,6,[6, 5, 482, 243, 15, 8]
19,6,9,[6, 5, 482, 243, 15, 8]
20,6,7,[5, 482, 243, 15, 8, 6]
21,6,10,[8, 6, 5, 482, 243, 15]
22,6,13,[8, 6, 5, 482, 243, 15]
23,6,11,[6, 5, 482, 243, 15, 8]
24,6,7,[5, 482, 243, 15, 8, 6]
25,6,10,[8, 6, 5, 482, 243, 15]
26,6,6,[8, 6, 5, 482, 243, 15]
27,6,7,[5, 482, 243, 15, 8, 6]
28,6,12,[5, 482, 243, 15, 8, 6]
29,6,12,[8, 6, 5, 482, 243, 15]
30,6,10,[8, 6, 5, 482, 243, 15]
31,6,16,[8, 6, 5, 482, 243, 15]
32,6,10,[8, 6, 5, 482, 243, 15]
33,6,8,[5, 482, 243, 15, 8, 6]
34,6,10,[6, 5, 482, 243, 15, 8]
35,6,10,[8, 6, 5, 482, 243, 15]
36,6,10,[8, 6, 5, 482, 243, 15]
37,6,9,[8, 6, 5, 482, 243, 15]
38,6,11,[8, 6, 5, 482, 243, 15]
39,6,7,[6, 5, 482, 243, 15, 8]
40,6,12,[5, 482, 243, 15, 8, 6]
41,6,13,[8, 6, 5, 482, 243, 15]
42,6,10,[8, 6, 5, 482, 243, 15]
43,6,9,[5, 482, 243, 15, 8, 6]
44,6,6,[8, 6, 5, 482, 243, 15]
45,6,12,[5, 482, 243, 15, 8, 6]
46,6,11,[8, 6, 5, 482, 243, 15]
47,6,10,[5, 482, 243, 15, 8, 6]
48,6,12,[5, 482, 243, 15, 8, 6]
