1,1,0,[1],[0]
2,21,3,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
3,21,6,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
4,1,0,[4],[0]
5,21,0,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
6,21,0,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
7,21,0,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
8,21,1,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
9,21,0,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
10,21,0,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
11,21,7,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
12,21,1,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
13,21,0,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
14,21,1,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
15,21,2,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
16,21,2,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
17,21,0,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
18,21,2,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
19,21,0,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
20,21,1,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
21,21,0,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
22,21,1,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
23,21,11,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
24,21,0,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
25,21,1,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
26,21,3,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
27,21,1,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
28,21,8,[5, 6, 7, 9, 10, 13, 17, 19, 21, 24, 31, 56, 99, 194, 559, 561, 567, 571, 573, 585, 1125],[1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0]
