1,1,0,[1]
2,5,12,[7, 205, 46, 25, 10]
3,5,13,[7, 205, 46, 25, 10]
4,1,0,[4]
5,5,7,[7, 205, 46, 25, 10]
6,5,8,[7, 205, 46, 25, 10]
7,5,4,[205, 46, 25, 10, 7]
8,5,9,[7, 205, 46, 25, 10]
9,5,9,[7, 205, 46, 25, 10]
10,5,4,[7, 205, 46, 25, 10]
11,5,7,[7, 205, 46, 25, 10]
12,5,5,[205, 46, 25, 10, 7]
13,5,11,[205, 46, 25, 10, 7]
14,5,10,[7, 205, 46, 25, 10]
15,5,10,[7, 205, 46, 25, 10]
16,5,10,[7, 205, 46, 25, 10]
17,5,10,[7, 205, 46, 25, 10]
18,5,10,[7, 205, 46, 25, 10]
19,5,8,[7, 205, 46, 25, 10]
20,5,10,[7, 205, 46, 25, 10]
21,5,5,[7, 205, 46, 25, 10]
22,5,12,[205, 46, 25, 10, 7]
23,5,7,[7, 205, 46, 25, 10]
24,5,10,[7, 205, 46, 25, 10]
25,5,4,[10, 7, 205, 46, 25]
26,5,11,[7, 205, 46, 25, 10]
27,5,10,[7, 205, 46, 25, 10]
28,5,8,[7, 205, 46, 25, 10]
29,5,13,[7, 205, 46, 25, 10]
30,5,5,[7, 205, 46, 25, 10]
31,5,9,[7, 205, 46, 25, 10]
32,5,5,[7, 205, 46, 25, 10]
33,5,11,[7, 205, 46, 25, 10]
34,5,9,[7, 205, 46, 25, 10]
35,5,6,[205, 46, 25, 10, 7]
36,5,5,[7, 205, 46, 25, 10]
37,5,13,[7, 205, 46, 25, 10]
38,5,6,[7, 205, 46, 25, 10]
39,5,11,[7, 205, 46, 25, 10]
40,5,8,[7, 205, 46, 25, 10]
41,5,9,[205, 46, 25, 10, 7]
42,5,6,[205, 46, 25, 10, 7]
43,5,14,[7, 205, 46, 25, 10]
44,5,11,[7, 205, 46, 25, 10]
45,5,8,[7, 205, 46, 25, 10]
46,5,4,[25, 10, 7, 205, 46]
47,5,10,[7, 205, 46, 25, 10]
48,5,8,[7, 205, 46, 25, 10]
49,5,11,[7, 205, 46, 25, 10]
50,5,6,[205, 46, 25, 10, 7]
51,5,11,[7, 205, 46, 25, 10]
52,5,11,[7, 205, 46, 25, 10]
53,5,14,[7, 205, 46, 25, 10]
54,5,8,[7, 205, 46, 25, 10]
55,5,11,[7, 205, 46, 25, 10]
56,5,12,[205, 46, 25, 10, 7]
57,5,13,[205, 46, 25, 10, 7]
58,5,10,[7, 205, 46, 25, 10]
59,5,7,[10, 7, 205, 46, 25]
60,5,6,[205, 46, 25, 10, 7]
61,5,13,[7, 205, 46, 25, 10]
62,5,12,[7, 205, 46, 25, 10]
63,5,12,[205, 46, 25, 10, 7]
64,5,6,[205, 46, 25, 10, 7]
65,5,11,[7, 205, 46, 25, 10]
66,5,11,[7, 205, 46, 25, 10]
67,5,12,[7, 205, 46, 25, 10]
68,5,6,[7, 205, 46, 25, 10]
69,5,12,[7, 205, 46, 25, 10]
70,5,11,[7, 205, 46, 25, 10]
71,5,13,[7, 205, 46, 25, 10]
72,5,6,[205, 46, 25, 10, 7]
73,5,15,[7, 205, 46, 25, 10]
74,5,12,[7, 205, 46, 25, 10]
75,5,12,[205, 46, 25, 10, 7]
76,5,8,[7, 205, 46, 25, 10]
77,5,11,[7, 205, 46, 25, 10]
78,5,11,[7, 205, 46, 25, 10]
79,5,16,[7, 205, 46, 25, 10]
80,5,12,[205, 46, 25, 10, 7]
81,5,6,[205, 46, 25, 10, 7]
82,5,15,[7, 205, 46, 25, 10]
83,5,17,[205, 46, 25, 10, 7]
84,5,11,[7, 205, 46, 25, 10]
85,5,13,[205, 46, 25, 10, 7]
86,5,9,[7, 205, 46, 25, 10]
87,5,6,[7, 205, 46, 25, 10]
88,5,11,[7, 205, 46, 25, 10]
89,5,10,[7, 205, 46, 25, 10]
90,5,12,[205, 46, 25, 10, 7]
91,5,11,[7, 205, 46, 25, 10]
92,5,11,[7, 205, 46, 25, 10]
93,5,10,[7, 205, 46, 25, 10]
94,5,12,[7, 205, 46, 25, 10]
95,5,11,[7, 205, 46, 25, 10]
96,5,12,[205, 46, 25, 10, 7]
97,5,8,[205, 46, 25, 10, 7]
98,5,11,[7, 205, 46, 25, 10]
99,5,11,[7, 205, 46, 25, 10]
100,5,11,[7, 205, 46, 25, 10]
101,5,7,[7, 205, 46, 25, 10]
102,5,13,[205, 46, 25, 10, 7]
103,5,8,[205, 46, 25, 10, 7]
104,5,9,[7, 205, 46, 25, 10]
105,5,11,[7, 205, 46, 25, 10]
106,5,12,[7, 205, 46, 25, 10]
107,5,13,[7, 205, 46, 25, 10]
108,5,12,[205, 46, 25, 10, 7]
109,5,15,[7, 205, 46, 25, 10]
110,5,11,[7, 205, 46, 25, 10]
111,5,9,[7, 205, 46, 25, 10]
112,5,11,[7, 205, 46, 25, 10]
113,5,16,[205, 46, 25, 10, 7]
114,5,11,[7, 205, 46, 25, 10]
115,5,9,[7, 205, 46, 25, 10]
116,5,12,[7, 205, 46, 25, 10]
117,5,9,[7, 205, 46, 25, 10]
118,5,14,[7, 205, 46, 25, 10]
119,5,11,[7, 205, 46, 25, 10]
120,5,11,[7, 205, 46, 25, 10]
121,5,13,[205, 46, 25, 10, 7]
122,5,13,[205, 46, 25, 10, 7]
123,5,12,[7, 205, 46, 25, 10]
124,5,7,[205, 46, 25, 10, 7]
125,5,11,[7, 205, 46, 25, 10]
126,5,11,[7, 205, 46, 25, 10]
127,5,9,[7, 205, 46, 25, 10]
128,5,11,[7, 205, 46, 25, 10]
129,5,5,[25, 10, 7, 205, 46]
130,5,11,[7, 205, 46, 25, 10]
131,5,10,[7, 205, 46, 25, 10]
132,5,11,[7, 205, 46, 25, 10]
133,5,12,[7, 205, 46, 25, 10]
134,5,13,[7, 205, 46, 25, 10]
135,5,11,[7, 205, 46, 25, 10]
136,5,8,[7, 205, 46, 25, 10]
137,5,8,[205, 46, 25, 10, 7]
138,5,9,[7, 205, 46, 25, 10]
139,5,14,[7, 205, 46, 25, 10]
140,5,11,[7, 205, 46, 25, 10]
141,5,7,[205, 46, 25, 10, 7]
142,5,16,[7, 205, 46, 25, 10]
143,5,11,[7, 205, 46, 25, 10]
144,5,11,[7, 205, 46, 25, 10]
145,5,10,[7, 205, 46, 25, 10]
146,5,13,[205, 46, 25, 10, 7]
147,5,11,[7, 205, 46, 25, 10]
148,5,10,[205, 46, 25, 10, 7]
149,5,14,[7, 205, 46, 25, 10]
150,5,11,[7, 205, 46, 25, 10]
151,5,15,[7, 205, 46, 25, 10]
152,5,5,[10, 7, 205, 46, 25]
153,5,8,[7, 205, 46, 25, 10]
154,5,11,[7, 205, 46, 25, 10]
155,5,6,[7, 205, 46, 25, 10]
156,5,11,[7, 205, 46, 25, 10]
157,5,10,[7, 205, 46, 25, 10]
158,5,7,[205, 46, 25, 10, 7]
159,5,13,[205, 46, 25, 10, 7]
160,5,11,[7, 205, 46, 25, 10]
161,5,6,[7, 205, 46, 25, 10]
162,5,11,[7, 205, 46, 25, 10]
163,5,8,[7, 205, 46, 25, 10]
164,5,9,[7, 205, 46, 25, 10]
165,5,9,[7, 205, 46, 25, 10]
166,5,14,[205, 46, 25, 10, 7]
167,5,13,[7, 205, 46, 25, 10]
168,5,11,[7, 205, 46, 25, 10]
169,5,12,[7, 205, 46, 25, 10]
170,5,11,[7, 205, 46, 25, 10]
171,5,5,[10, 7, 205, 46, 25]
172,5,11,[7, 205, 46, 25, 10]
173,5,8,[205, 46, 25, 10, 7]
174,5,10,[7, 205, 46, 25, 10]
175,5,11,[7, 205, 46, 25, 10]
176,5,9,[7, 205, 46, 25, 10]
177,5,13,[7, 205, 46, 25, 10]
178,5,12,[7, 205, 46, 25, 10]
179,5,8,[205, 46, 25, 10, 7]
180,5,11,[7, 205, 46, 25, 10]
181,5,13,[205, 46, 25, 10, 7]
182,5,13,[205, 46, 25, 10, 7]
183,5,7,[205, 46, 25, 10, 7]
184,5,14,[7, 205, 46, 25, 10]
185,5,7,[205, 46, 25, 10, 7]
186,5,6,[7, 205, 46, 25, 10]
187,5,9,[7, 205, 46, 25, 10]
188,5,12,[7, 205, 46, 25, 10]
189,5,11,[7, 205, 46, 25, 10]
190,5,12,[7, 205, 46, 25, 10]
191,5,15,[7, 205, 46, 25, 10]
192,5,11,[7, 205, 46, 25, 10]
193,5,10,[7, 205, 46, 25, 10]
194,5,12,[7, 205, 46, 25, 10]
195,5,6,[7, 205, 46, 25, 10]
196,5,11,[7, 205, 46, 25, 10]
197,5,13,[7, 205, 46, 25, 10]
198,5,9,[7, 205, 46, 25, 10]
199,5,16,[7, 205, 46, 25, 10]
200,5,11,[7, 205, 46, 25, 10]
