1,1,0,[1]
2,9,4,[7, 163, 319, 40, 11, 167, 323, 36, 10]
3,9,12,[10, 7, 163, 319, 40, 11, 167, 323, 36]
4,1,0,[4]
5,9,3,[10, 7, 163, 319, 40, 11, 167, 323, 36]
6,9,4,[10, 7, 163, 319, 40, 11, 167, 323, 36]
7,9,0,[7, 163, 319, 40, 11, 167, 323, 36, 10]
8,9,5,[10, 7, 163, 319, 40, 11, 167, 323, 36]
9,9,5,[10, 7, 163, 319, 40, 11, 167, 323, 36]
10,9,0,[10, 7, 163, 319, 40, 11, 167, 323, 36]
11,9,0,[11, 167, 323, 36, 10, 7, 163, 319, 40]
12,9,1,[7, 163, 319, 40, 11, 167, 323, 36, 10]
13,9,9,[10, 7, 163, 319, 40, 11, 167, 323, 36]
14,9,6,[10, 7, 163, 319, 40, 11, 167, 323, 36]
15,9,6,[10, 7, 163, 319, 40, 11, 167, 323, 36]
16,9,6,[10, 7, 163, 319, 40, 11, 167, 323, 36]
17,9,4,[11, 167, 323, 36, 10, 7, 163, 319, 40]
18,9,6,[10, 7, 163, 319, 40, 11, 167, 323, 36]
19,9,6,[11, 167, 323, 36, 10, 7, 163, 319, 40]
20,9,6,[10, 7, 163, 319, 40, 11, 167, 323, 36]
21,9,1,[10, 7, 163, 319, 40, 11, 167, 323, 36]
22,9,10,[10, 7, 163, 319, 40, 11, 167, 323, 36]
23,9,5,[7, 163, 319, 40, 11, 167, 323, 36, 10]
24,9,6,[10, 7, 163, 319, 40, 11, 167, 323, 36]
25,9,1,[10, 7, 163, 319, 40, 11, 167, 323, 36]
26,9,7,[10, 7, 163, 319, 40, 11, 167, 323, 36]
27,9,6,[10, 7, 163, 319, 40, 11, 167, 323, 36]
28,9,1,[11, 167, 323, 36, 10, 7, 163, 319, 40]
29,9,4,[7, 163, 319, 40, 11, 167, 323, 36, 10]
30,9,1,[10, 7, 163, 319, 40, 11, 167, 323, 36]
31,9,3,[11, 167, 323, 36, 10, 7, 163, 319, 40]
32,9,1,[10, 7, 163, 319, 40, 11, 167, 323, 36]
33,9,7,[10, 7, 163, 319, 40, 11, 167, 323, 36]
34,9,7,[11, 167, 323, 36, 10, 7, 163, 319, 40]
35,9,2,[7, 163, 319, 40, 11, 167, 323, 36, 10]
36,9,0,[36, 10, 7, 163, 319, 40, 11, 167, 323]
37,9,12,[10, 7, 163, 319, 40, 11, 167, 323, 36]
38,9,2,[10, 7, 163, 319, 40, 11, 167, 323, 36]
39,9,7,[10, 7, 163, 319, 40, 11, 167, 323, 36]
40,9,0,[40, 11, 167, 323, 36, 10, 7, 163, 319]
41,9,8,[11, 167, 323, 36, 10, 7, 163, 319, 40]
42,9,2,[7, 163, 319, 40, 11, 167, 323, 36, 10]
43,9,9,[7, 163, 319, 40, 11, 167, 323, 36, 10]
44,9,7,[10, 7, 163, 319, 40, 11, 167, 323, 36]
45,9,1,[11, 167, 323, 36, 10, 7, 163, 319, 40]
46,9,2,[10, 7, 163, 319, 40, 11, 167, 323, 36]
47,9,2,[36, 10, 7, 163, 319, 40, 11, 167, 323]
48,9,1,[11, 167, 323, 36, 10, 7, 163, 319, 40]
49,9,7,[10, 7, 163, 319, 40, 11, 167, 323, 36]
50,9,2,[7, 163, 319, 40, 11, 167, 323, 36, 10]
51,9,7,[10, 7, 163, 319, 40, 11, 167, 323, 36]
52,9,5,[11, 167, 323, 36, 10, 7, 163, 319, 40]
53,9,3,[10, 7, 163, 319, 40, 11, 167, 323, 36]
54,9,1,[11, 167, 323, 36, 10, 7, 163, 319, 40]
55,9,7,[10, 7, 163, 319, 40, 11, 167, 323, 36]
56,9,10,[10, 7, 163, 319, 40, 11, 167, 323, 36]
57,9,11,[10, 7, 163, 319, 40, 11, 167, 323, 36]
58,9,4,[11, 167, 323, 36, 10, 7, 163, 319, 40]
59,9,3,[11, 167, 323, 36, 10, 7, 163, 319, 40]
60,9,2,[7, 163, 319, 40, 11, 167, 323, 36, 10]
61,9,4,[10, 7, 163, 319, 40, 11, 167, 323, 36]
62,9,8,[10, 7, 163, 319, 40, 11, 167, 323, 36]
63,9,10,[10, 7, 163, 319, 40, 11, 167, 323, 36]
64,9,2,[7, 163, 319, 40, 11, 167, 323, 36, 10]
65,9,7,[10, 7, 163, 319, 40, 11, 167, 323, 36]
66,9,7,[10, 7, 163, 319, 40, 11, 167, 323, 36]
67,9,11,[10, 7, 163, 319, 40, 11, 167, 323, 36]
68,9,2,[10, 7, 163, 319, 40, 11, 167, 323, 36]
69,9,8,[10, 7, 163, 319, 40, 11, 167, 323, 36]
70,9,7,[10, 7, 163, 319, 40, 11, 167, 323, 36]
71,9,5,[10, 7, 163, 319, 40, 11, 167, 323, 36]
72,9,2,[7, 163, 319, 40, 11, 167, 323, 36, 10]
73,9,8,[7, 163, 319, 40, 11, 167, 323, 36, 10]
74,9,8,[10, 7, 163, 319, 40, 11, 167, 323, 36]
75,9,10,[10, 7, 163, 319, 40, 11, 167, 323, 36]
76,9,6,[7, 163, 319, 40, 11, 167, 323, 36, 10]
77,9,7,[10, 7, 163, 319, 40, 11, 167, 323, 36]
78,9,7,[10, 7, 163, 319, 40, 11, 167, 323, 36]
79,9,7,[11, 167, 323, 36, 10, 7, 163, 319, 40]
80,9,10,[10, 7, 163, 319, 40, 11, 167, 323, 36]
81,9,2,[7, 163, 319, 40, 11, 167, 323, 36, 10]
82,9,10,[7, 163, 319, 40, 11, 167, 323, 36, 10]
83,9,10,[10, 7, 163, 319, 40, 11, 167, 323, 36]
84,9,7,[10, 7, 163, 319, 40, 11, 167, 323, 36]
85,9,11,[10, 7, 163, 319, 40, 11, 167, 323, 36]
86,9,2,[11, 167, 323, 36, 10, 7, 163, 319, 40]
87,9,2,[10, 7, 163, 319, 40, 11, 167, 323, 36]
88,9,5,[11, 167, 323, 36, 10, 7, 163, 319, 40]
89,9,8,[11, 167, 323, 36, 10, 7, 163, 319, 40]
90,9,10,[10, 7, 163, 319, 40, 11, 167, 323, 36]
91,9,7,[10, 7, 163, 319, 40, 11, 167, 323, 36]
92,9,7,[10, 7, 163, 319, 40, 11, 167, 323, 36]
93,9,8,[11, 167, 323, 36, 10, 7, 163, 319, 40]
94,9,8,[10, 7, 163, 319, 40, 11, 167, 323, 36]
95,9,7,[10, 7, 163, 319, 40, 11, 167, 323, 36]
