1,1,0,[1],[0]
2,18,15,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
3,18,8,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
4,1,0,[4],[0]
5,18,2,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
6,18,3,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
7,18,6,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
8,18,4,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
9,18,4,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
10,18,7,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
11,18,0,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
12,18,7,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
13,18,3,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
14,18,5,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
15,18,5,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
16,18,5,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
17,18,0,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
18,18,5,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
19,18,0,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
20,18,5,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
21,18,8,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
22,18,4,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
23,18,8,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
24,18,5,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
25,18,8,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
26,18,6,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
27,18,5,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
28,18,1,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
29,18,0,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
30,18,8,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
31,18,13,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
32,18,8,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
33,18,6,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
34,18,0,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
35,18,8,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
36,18,8,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
37,18,10,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
38,18,9,[11, 17, 19, 29, 34, 48, 52, 53, 61, 227, 423, 842, 848, 850, 860, 884, 892, 1058],[1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0]
