1,1,0,[1],[0]
2,15,7,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
3,15,3,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
4,1,0,[4],[0]
5,15,0,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
6,15,0,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
7,15,0,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
8,15,1,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
9,15,0,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
10,15,0,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
11,15,8,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
12,15,1,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
13,15,0,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
14,15,1,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
15,15,2,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
16,15,2,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
17,15,3,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
18,15,2,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
19,15,3,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
20,15,1,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
21,15,1,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
22,15,1,[5, 6, 7, 9, 10, 13, 24, 25, 90, 170, 255, 501, 996, 998, 1004],[1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0]
