1,1,0,[1]
2,7,3,[8, 6, 5, 163, 321, 110, 18]
3,7,12,[6, 5, 163, 321, 110, 18, 8]
4,1,0,[4]
5,7,0,[5, 163, 321, 110, 18, 8, 6]
6,7,0,[6, 5, 163, 321, 110, 18, 8]
7,7,8,[6, 5, 163, 321, 110, 18, 8]
8,7,0,[8, 6, 5, 163, 321, 110, 18]
9,7,1,[6, 5, 163, 321, 110, 18, 8]
10,7,9,[6, 5, 163, 321, 110, 18, 8]
11,7,4,[8, 6, 5, 163, 321, 110, 18]
12,7,9,[6, 5, 163, 321, 110, 18, 8]
13,7,12,[6, 5, 163, 321, 110, 18, 8]
14,7,2,[6, 5, 163, 321, 110, 18, 8]
15,7,1,[8, 6, 5, 163, 321, 110, 18]
16,7,1,[8, 6, 5, 163, 321, 110, 18]
17,2,0,[17, 175]
18,7,0,[18, 8, 6, 5, 163, 321, 110]
19,7,6,[6, 5, 163, 321, 110, 18, 8]
20,7,2,[6, 5, 163, 321, 110, 18, 8]
21,7,10,[6, 5, 163, 321, 110, 18, 8]
22,7,13,[6, 5, 163, 321, 110, 18, 8]
23,7,7,[6, 5, 163, 321, 110, 18, 8]
24,7,2,[6, 5, 163, 321, 110, 18, 8]
25,7,10,[6, 5, 163, 321, 110, 18, 8]
26,7,2,[8, 6, 5, 163, 321, 110, 18]
27,7,2,[6, 5, 163, 321, 110, 18, 8]
28,7,5,[8, 6, 5, 163, 321, 110, 18]
29,7,7,[8, 6, 5, 163, 321, 110, 18]
30,7,10,[6, 5, 163, 321, 110, 18, 8]
31,7,3,[8, 6, 5, 163, 321, 110, 18]
32,7,10,[6, 5, 163, 321, 110, 18, 8]
33,7,3,[6, 5, 163, 321, 110, 18, 8]
34,7,7,[6, 5, 163, 321, 110, 18, 8]
35,7,10,[6, 5, 163, 321, 110, 18, 8]
36,7,10,[6, 5, 163, 321, 110, 18, 8]
37,7,12,[6, 5, 163, 321, 110, 18, 8]
38,7,11,[6, 5, 163, 321, 110, 18, 8]
39,7,2,[8, 6, 5, 163, 321, 110, 18]
40,7,5,[8, 6, 5, 163, 321, 110, 18]
41,7,5,[6, 5, 163, 321, 110, 18, 8]
42,7,10,[6, 5, 163, 321, 110, 18, 8]
43,7,5,[6, 5, 163, 321, 110, 18, 8]
44,7,2,[8, 6, 5, 163, 321, 110, 18]
45,7,5,[8, 6, 5, 163, 321, 110, 18]
46,7,11,[6, 5, 163, 321, 110, 18, 8]
47,7,13,[6, 5, 163, 321, 110, 18, 8]
48,7,5,[8, 6, 5, 163, 321, 110, 18]
49,7,3,[6, 5, 163, 321, 110, 18, 8]
50,7,10,[6, 5, 163, 321, 110, 18, 8]
51,7,3,[6, 5, 163, 321, 110, 18, 8]
52,2,1,[17, 175]
53,7,16,[6, 5, 163, 321, 110, 18, 8]
54,7,5,[8, 6, 5, 163, 321, 110, 18]
55,7,2,[8, 6, 5, 163, 321, 110, 18]
56,7,13,[6, 5, 163, 321, 110, 18, 8]
57,7,14,[6, 5, 163, 321, 110, 18, 8]
58,7,4,[8, 6, 5, 163, 321, 110, 18]
59,7,13,[6, 5, 163, 321, 110, 18, 8]
60,7,10,[6, 5, 163, 321, 110, 18, 8]
61,7,10,[6, 5, 163, 321, 110, 18, 8]
62,7,4,[6, 5, 163, 321, 110, 18, 8]
63,7,13,[6, 5, 163, 321, 110, 18, 8]
64,7,10,[6, 5, 163, 321, 110, 18, 8]
65,7,1,[18, 8, 6, 5, 163, 321, 110]
66,7,2,[8, 6, 5, 163, 321, 110, 18]
67,7,3,[8, 6, 5, 163, 321, 110, 18]
68,7,11,[6, 5, 163, 321, 110, 18, 8]
69,7,3,[8, 6, 5, 163, 321, 110, 18]
70,7,3,[6, 5, 163, 321, 110, 18, 8]
71,7,6,[6, 5, 163, 321, 110, 18, 8]
72,7,10,[6, 5, 163, 321, 110, 18, 8]
73,7,12,[6, 5, 163, 321, 110, 18, 8]
74,7,3,[8, 6, 5, 163, 321, 110, 18]
75,7,13,[6, 5, 163, 321, 110, 18, 8]
76,7,8,[6, 5, 163, 321, 110, 18, 8]
77,7,1,[18, 8, 6, 5, 163, 321, 110]
78,7,1,[18, 8, 6, 5, 163, 321, 110]
79,7,8,[6, 5, 163, 321, 110, 18, 8]
80,7,13,[6, 5, 163, 321, 110, 18, 8]
81,7,10,[6, 5, 163, 321, 110, 18, 8]
82,7,6,[6, 5, 163, 321, 110, 18, 8]
83,7,10,[8, 6, 5, 163, 321, 110, 18]
84,7,3,[6, 5, 163, 321, 110, 18, 8]
85,7,14,[6, 5, 163, 321, 110, 18, 8]
86,7,6,[8, 6, 5, 163, 321, 110, 18]
87,7,11,[6, 5, 163, 321, 110, 18, 8]
88,2,1,[17, 175]
89,7,12,[6, 5, 163, 321, 110, 18, 8]
90,7,13,[6, 5, 163, 321, 110, 18, 8]
91,7,3,[6, 5, 163, 321, 110, 18, 8]
92,7,3,[6, 5, 163, 321, 110, 18, 8]
93,7,8,[6, 5, 163, 321, 110, 18, 8]
94,7,4,[6, 5, 163, 321, 110, 18, 8]
95,7,3,[6, 5, 163, 321, 110, 18, 8]
96,7,13,[6, 5, 163, 321, 110, 18, 8]
97,7,12,[6, 5, 163, 321, 110, 18, 8]
98,7,2,[8, 6, 5, 163, 321, 110, 18]
99,2,1,[17, 175]
100,7,3,[6, 5, 163, 321, 110, 18, 8]
