1  1  [1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1, 1]
2  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
3  3  [10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10]
4  1  [4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4, 4]
5  8  [5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41]
6  8  [6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23]
7  3  [10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10]
8  8  [8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5]
9  8  [8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5]
10  3  [25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25]
11  8  [23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59]
12  3  [25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25]
13  8  [41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77]
14  8  [18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6]
15  8  [18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6]
16  8  [18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6]
17  3  [10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10]
18  8  [18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6]
19  8  [41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77]
20  8  [18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6]
21  3  [7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7]
22  8  [23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59]
23  8  [23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59]
24  8  [18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6]
25  3  [7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7]
26  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
27  8  [18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6]
28  8  [5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41]
29  8  [41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77]
30  3  [7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7]
31  8  [59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18]
32  3  [7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7]
33  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
34  8  [23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59]
35  3  [7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7]
36  3  [7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7]
37  8  [59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18]
38  3  [10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10]
39  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
40  8  [5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41]
41  8  [41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77]
42  3  [7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7]
43  8  [59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18]
44  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
45  8  [5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41]
46  3  [10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10]
47  8  [59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18]
48  8  [5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41]
49  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
50  3  [7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7]
51  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
52  3  [25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25]
53  8  [5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41]
54  8  [5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41]
55  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
56  8  [23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59]
57  8  [5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41]
58  8  [41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77]
59  8  [59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18]
60  3  [7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7]
61  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
62  8  [59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18]
63  8  [23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59]
64  3  [7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7]
65  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
66  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
67  8  [6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23]
68  3  [10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10]
69  8  [59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18]
70  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
71  8  [23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59]
72  3  [7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7]
73  8  [59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18]
74  8  [59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18]
75  8  [23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59]
76  8  [5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41]
77  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
78  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
79  8  [18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6]
80  8  [23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59]
81  3  [7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7]
82  8  [41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77]
83  8  [41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77]
84  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
85  8  [5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41]
86  8  [6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23]
87  3  [10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10]
88  3  [25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25]
89  8  [41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77]
90  8  [23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59]
91  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
92  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
93  8  [5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41]
94  8  [59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18]
95  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
96  8  [23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59]
97  8  [8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5]
98  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
99  3  [25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25, 10, 7, 25]
100  8  [77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8, 6, 5, 23, 41, 59, 77, 18, 8]
