1,1,0,[1],[0]
2,6,4,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
3,6,12,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
4,1,0,[4],[0]
5,6,4,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
6,6,5,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
7,6,0,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
8,6,6,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
9,6,6,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
10,6,0,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
11,6,8,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
12,6,1,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
13,6,10,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
14,6,7,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
15,6,7,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
16,6,7,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
17,6,0,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
18,6,7,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
19,6,10,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
20,6,7,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
21,6,1,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
22,6,11,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
23,6,12,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
24,6,7,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
25,6,1,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
26,6,8,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
27,6,7,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
28,6,9,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
29,6,12,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
30,6,1,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
31,6,11,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
32,6,0,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
33,6,8,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
34,6,11,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
35,6,2,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
36,6,1,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
37,6,14,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
38,6,2,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
39,6,8,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
40,6,9,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
41,6,4,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
42,6,2,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
43,6,14,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
44,6,8,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
45,6,9,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
46,6,2,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
47,6,10,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
48,6,9,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
49,6,8,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
50,6,2,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
51,6,8,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
52,6,1,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
53,6,13,[7, 10, 17, 32, 432, 442],[1, 0, 1, 0, 0, 0]
