1,1,0,[1]
2,10,20,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
3,10,14,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
4,1,0,[4]
5,10,9,[118, 61, 174, 34, 19, 132, 18, 8, 6, 5]
6,10,9,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
7,10,13,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
8,10,9,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
9,10,10,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
10,10,14,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
11,10,17,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
12,10,14,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
13,10,12,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
14,10,11,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
15,10,10,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
16,10,10,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
17,10,13,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
18,10,9,[8, 6, 5, 118, 61, 174, 34, 19, 132, 18]
19,10,9,[132, 18, 8, 6, 5, 118, 61, 174, 34, 19]
20,10,11,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
21,10,15,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
22,10,13,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
23,2,1,[136, 23]
24,10,11,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
25,10,15,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
26,10,11,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
27,10,11,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
28,10,18,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
29,10,19,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
30,10,15,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
31,10,13,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
32,10,15,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
33,10,12,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
34,10,9,[19, 132, 18, 8, 6, 5, 118, 61, 174, 34]
35,10,15,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
36,10,15,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
37,10,12,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
38,10,16,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
39,10,11,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
40,10,18,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
41,10,13,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
42,10,15,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
43,10,13,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
44,10,11,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
45,10,18,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
46,10,16,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
47,10,12,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
48,10,18,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
49,10,12,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
50,10,15,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
51,10,12,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
52,10,14,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
53,10,16,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
54,10,18,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
55,10,11,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
56,10,13,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
57,10,14,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
58,10,14,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
59,10,14,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
60,10,15,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
61,10,9,[174, 34, 19, 132, 18, 8, 6, 5, 118, 61]
62,10,13,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
63,10,13,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
64,10,15,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
65,10,10,[8, 6, 5, 118, 61, 174, 34, 19, 132, 18]
66,10,11,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
67,10,12,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
68,10,16,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
69,10,12,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
70,10,12,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
71,10,21,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
72,10,15,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
73,10,17,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
74,10,12,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
75,10,13,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
76,2,2,[136, 23]
77,10,10,[8, 6, 5, 118, 61, 174, 34, 19, 132, 18]
78,10,10,[8, 6, 5, 118, 61, 174, 34, 19, 132, 18]
79,10,12,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
80,10,13,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
81,10,15,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
82,10,14,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
83,10,11,[8, 6, 5, 118, 61, 174, 34, 19, 132, 18]
84,10,12,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
85,10,14,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
86,10,19,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
87,10,16,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
88,10,14,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
89,10,14,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
90,10,13,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
91,10,12,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
92,10,12,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
93,10,10,[19, 132, 18, 8, 6, 5, 118, 61, 174, 34]
94,10,13,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
95,10,12,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
96,10,13,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
97,10,15,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
98,10,11,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
99,10,14,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
100,10,12,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
101,10,19,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
102,10,14,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
103,10,12,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
104,10,10,[132, 18, 8, 6, 5, 118, 61, 174, 34, 19]
105,10,11,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
106,10,12,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
107,10,13,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
108,10,13,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
109,10,17,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
110,10,10,[8, 6, 5, 118, 61, 174, 34, 19, 132, 18]
111,10,19,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
112,10,11,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
113,10,21,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
114,10,12,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
115,10,19,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
116,10,13,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
117,10,10,[132, 18, 8, 6, 5, 118, 61, 174, 34, 19]
118,10,9,[61, 174, 34, 19, 132, 18, 8, 6, 5, 118]
119,10,12,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
120,10,12,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
121,10,14,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
122,10,14,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
123,10,12,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
124,10,16,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
125,10,11,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
126,10,11,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
127,10,12,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
128,10,12,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
129,10,17,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
130,10,12,[5, 118, 61, 174, 34, 19, 132, 18, 8, 6]
131,10,12,[8, 6, 5, 118, 61, 174, 34, 19, 132, 18]
132,10,9,[18, 8, 6, 5, 118, 61, 174, 34, 19, 132]
133,10,12,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
134,10,13,[6, 5, 118, 61, 174, 34, 19, 132, 18, 8]
