1,1,0,[1],[0]
2,15,10,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
3,15,7,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
4,1,0,[4],[0]
5,15,0,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
6,15,0,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
7,15,5,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
8,15,1,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
9,15,0,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
10,15,6,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
11,15,0,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
12,15,6,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
13,15,0,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
14,15,1,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
15,15,2,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
16,15,2,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
17,15,6,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
18,15,2,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
19,15,4,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
20,15,0,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
21,15,7,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
22,15,0,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
23,15,0,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
24,15,1,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
25,15,7,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
26,15,3,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
27,15,1,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
28,15,0,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
29,15,2,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
30,15,7,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
31,15,4,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
32,15,7,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
33,15,2,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
34,15,5,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
35,15,7,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
36,15,7,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
37,15,4,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
38,15,8,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
39,15,3,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
40,15,1,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
41,15,10,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
42,15,7,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
43,15,11,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
44,15,3,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
45,15,1,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
46,15,8,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
47,15,3,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
48,15,1,[5, 6, 9, 11, 13, 20, 22, 23, 28, 51, 351, 680, 686, 688, 698],[1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0]
