1,1,0,[1],[0]
2,15,4,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
3,15,8,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
4,1,0,[4],[0]
5,15,0,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
6,15,0,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
7,15,4,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
8,15,1,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
9,15,0,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
10,15,5,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
11,15,6,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
12,15,5,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
13,15,0,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
14,15,1,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
15,15,2,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
16,15,2,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
17,15,0,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
18,15,2,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
19,15,3,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
20,15,0,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
21,15,6,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
22,15,1,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
23,15,3,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
24,15,1,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
25,15,6,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
26,15,3,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
27,15,1,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
28,15,7,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
29,15,5,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
30,15,6,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
31,15,10,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
32,15,6,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
33,15,2,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
34,15,4,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
35,15,6,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
36,15,6,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
37,15,7,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
38,15,7,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
39,15,3,[5, 6, 9, 13, 17, 20, 90, 91, 178, 210, 857, 865, 869, 1709, 2561],[1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0]
